,1/N,Min-Var (LW),Risk Parity,60/40,HRP,MV Robust (Shrunk20)
2020-12-18,1.0734923815862378,1.0093095534297365,1.0733542831300062,1.0321081090547277,1.0370291559003715,1.0095969744910152
2020-12-21,1.0648637596651913,1.0069721642148848,1.064742231494979,1.030169984300573,1.0312584693674915,1.010625488798221
2020-12-22,1.0623679692802166,1.0061594225848038,1.0622470093997458,1.0298169500891208,1.028913281668134,1.0074189844730057
2020-12-23,1.0687612178401256,1.0079951730058931,1.0686322013529903,1.0295132982749347,1.0339343882013488,1.008004686418711
2020-12-24,1.070742847124363,1.0095324598474125,1.0706118888540026,1.032501465902837,1.034738697026626,1.010159589628852
2020-12-28,1.0739066327291014,1.009584063537341,1.073772945431269,1.0378579634277056,1.0357182013284465,1.013877168677199
2020-12-29,1.0766644060589323,1.0109889259412754,1.0765275950283089,1.0366005296301033,1.0393704255680603,1.0143921369862283
2020-12-30,1.080770319170572,1.0130932988114094,1.0806317902778664,1.0377649258321031,1.0431655210164967,1.0178091098178716
2020-12-31,1.080468497455393,1.0144452871427776,1.080331748626645,1.0412055339197719,1.043049841625267,1.0182348460362574
2021-01-04,1.0780064181898827,1.0142990369546292,1.0778785241754028,1.0328049107989903,1.0460182578191304,1.0200996021476278
2021-01-05,1.0886462791589528,1.0168921232214878,1.0885033977725056,1.0361086637354697,1.0530109435822574,1.02301109794069
2021-01-06,1.0893113669616885,1.0123556903511497,1.0891556598961702,1.0374016600239833,1.0511554068942117,1.0134253234168225
2021-01-07,1.0937987990456666,1.0114745271613683,1.0936315785797017,1.0451849443490244,1.052897032715759,1.016711562808853
2021-01-08,1.098307380523877,1.009680208119489,1.0981220044987254,1.0475592294426075,1.0534441096483915,1.0087444078346566
2021-01-11,1.0884883018175784,1.0064945371822707,1.0883169486534774,1.0425075452051467,1.0470749151298637,1.0030800686644745
2021-01-12,1.095934308611508,1.0096026300369443,1.0957497147461093,1.0425688214163307,1.0512449914519368,1.0062347553053541
2021-01-13,1.096215638810922,1.0118030602444608,1.0960367922428162,1.0457026006681596,1.0516778152459594,1.0080457578463078
2021-01-22,1.0907228207870312,1.0095580129566635,1.0905522859288501,1.044117768538163,1.047702066092326,1.005740528119801
2021-01-25,1.0926465292401455,1.0131752228434676,1.0924813732017966,1.0482788888740424,1.0499100966869048,1.008788179439885
2021-01-26,1.0931760087603526,1.0127089453026734,1.0930058299677452,1.047156393834239,1.0488579274302667,1.008449255161496
2021-01-27,1.077346796434957,1.0099059550021354,1.0771989733450444,1.032293290845068,1.0382718838853235,1.0001969768904313
2021-01-28,1.0833605866725862,1.009391728262818,1.0832037791557199,1.0365457035297416,1.0407850190814498,1.0062373775968008
2021-01-29,1.0701005062633528,1.006673300233279,1.0699659101089738,1.023362410923741,1.0322141708421093,1.0009417241162601
2021-02-01,1.0871633785131114,1.0112372242486987,1.0870092813993284,1.0340940974486807,1.0421287091288383,1.015565001010885
2021-02-02,1.0927419687864637,1.0104409215721528,1.0925675606087237,1.0418222797711207,1.0442387295003943,1.0091306004035665
2021-02-03,1.0952229709883325,1.0101032809003707,1.0950418989085566,1.041293127104524,1.044853588466431,1.0089985651652609
2021-02-04,1.0966325691255816,1.00867828937541,1.0964461781843253,1.0482531143157832,1.0427460111124467,1.008012355071631
2021-02-05,1.1024259113142385,1.0096650353476526,1.1022292399958704,1.049840855644164,1.0467588359689766,1.0113851448459221
2021-02-08,1.1095115239491988,1.0148640315661495,1.1093093474484648,1.0545681490457168,1.0510177982605156,1.0178111290548173
2021-02-09,1.1118915602301314,1.0156925650118072,1.1116873422437519,1.0544689510708138,1.0537882333823858,1.018080147116594
2021-02-10,1.111631272502791,1.0169449584840173,1.1114311106203132,1.0552657957576306,1.0547035286585107,1.0179841199400188
2021-02-11,1.1147082953133916,1.0154363987849984,1.1145004840280377,1.0559673173976063,1.0558428436842444,1.0176594802447831
2021-02-12,1.117977472842034,1.0149837183491572,1.1177609959233106,1.057702982073776,1.056934643888553,1.0179150358351212
2021-02-16,1.1182924955748026,1.0117480859524355,1.1180667756184144,1.054100516916808,1.0559922997658668,1.0127579837703615
2021-02-17,1.117967951897615,1.0121367275825377,1.1177452369627108,1.054533962356279,1.0544834925352389,1.01198051743095
2021-02-18,1.1113195451186992,1.0100587241426116,1.1111055584560656,1.0518051600155716,1.050533303046634,1.0082548236729785
2021-02-19,1.111998467720521,1.0083141072917374,1.111779428857572,1.0490005919510634,1.0515703342533462,1.0074964870116172
2021-02-22,1.1067167431027929,1.0098426588827474,1.1065144217497966,1.0434754117916496,1.0482617047367162,1.0065241309522093
2021-03-02,1.1034025709326434,1.0100526447013207,1.1032052007437543,1.039348554973072,1.046412783408063,1.0024632209423863
2021-03-03,1.0984209467961448,1.0061719222627918,1.098221834196714,1.0288620092012117,1.0410657065136824,0.9946119637871055
2021-03-04,1.0896607479985252,1.0034612022621652,1.0894661602903517,1.0191854823628932,1.0340879147333335,0.9842103113700688
2021-03-05,1.0983137044160924,1.0063823642824854,1.0981038384577444,1.0298659942530828,1.0375173776974214,0.9887768553726305
2021-03-08,1.087278547455069,0.9997584105120383,1.0870819879360156,1.0251694388547534,1.031297792672439,0.9809462902851799
2021-03-09,1.1005720459685364,1.0057602786357587,1.100366666678088,1.0358944431851294,1.041491669916913,0.9943127025974106
2021-03-10,1.1066048352574798,1.0086948202519015,1.1063892754213778,1.040631791972305,1.0454617122176821,0.997109611774156
2021-03-11,1.117991791592246,1.0096715283988689,1.1177535272311263,1.0468171370328136,1.0508716847216608,1.002520307448237
2021-03-12,1.112895087387375,1.005425707513916,1.1126555344623161,1.0446333622799078,1.0484070607958509,0.9977958394674868
2021-03-15,1.1154498548322822,1.007178035797897,1.1152114747578503,1.0488847926648543,1.0510552936029434,1.0015750526745082
