date,return
2020-09-25,0.006201419280149439
2020-09-28,0.008378604586515724
2020-09-29,0.0015968270190581477
2020-09-30,-0.0028922988465095636
2020-10-01,0.007989361733223023
2020-10-02,-0.009926728681507782
2020-10-05,0.0013652796301795863
2020-10-06,-0.007034085795474988
2020-10-07,0.002577805171027946
2020-10-08,0.004465369517509868
2020-10-09,0.009926679943883437
2020-10-12,0.009462853130175555
2020-10-13,-0.002357936658981553
2020-10-14,-0.00085806394384291
2020-10-15,-0.0015445346238100576
2020-10-16,-0.003575864322002717
2020-10-19,-0.0060449063390645135
2020-10-20,-0.0009785157057413223
2020-10-21,0.000858883081811122
2020-10-22,-0.006418135211725053
2020-10-23,0.002247607937064913
2020-10-26,-0.0016548204943052092
2020-10-27,0.0053519543299860705
2020-10-28,-0.016366963337637805
2020-10-29,0.0007107098880990225
2020-10-30,-0.009544833541818938
2020-11-02,0.006026140303104422
2020-11-03,0.004985639745403564
2020-11-04,0.02061453717340842
2020-11-05,0.015278804045763528
2020-11-06,-0.0033045655219142776
2020-11-09,-0.0263960731201335
2020-11-10,-0.006390962657943283
2020-11-11,0.006672063723469672
2020-11-12,0.00603956039875632
2020-11-13,0.004191147369086217
2020-11-16,0.001566791449420002
2020-11-17,0.0001413885892708955
2020-11-18,-0.0031324507520278174
2020-11-19,0.0034453578858068415
2020-11-20,0.0016659182637909881
2020-11-23,-0.007448173695844955
2020-11-24,-0.0033785815246938954
2020-11-25,0.0007965641693102269
2020-11-27,0.002929713225405593
2020-11-30,-0.001862983777458397
2020-12-01,0.005343861352619723
2020-12-02,0.00012566015621726237
2020-12-03,0.005448719348650492
2020-12-04,-0.004314807160243361
2020-12-07,0.009146065877931837
2020-12-08,0.0035958911847872137
2020-12-09,-0.013117440430374626
2020-12-10,0.0034938728441068247
2020-12-11,0.0011286331628948486
2020-12-14,-0.0003979880310134556
2020-12-15,0.006421743436717595
2020-12-16,0.0024439817140868955
2020-12-17,0.004304090794067757
2020-12-18,-0.002425351149729805
2020-12-21,-0.00029223096907172964
2020-12-22,0.00013183370046449658
2020-12-23,-0.0017727620622031229
2020-12-24,0.003848842697017703
2020-12-28,0.0020767275697747218
2020-12-29,0.0009633027536186963
2020-12-30,0.003022227626310631
2020-12-31,0.00235687568620106
2021-01-04,0.0021051708868707543
2021-01-05,0.0009003558613533117
2021-01-06,-0.015771111114742095
2021-01-07,0.0035598402014333334
2021-01-08,-0.007660603934056617
2021-01-11,-0.005613420839218258
2021-01-12,0.001209578801993949
2021-01-13,0.004459788239610181
2021-01-14,-0.0047981959654760506
2021-01-15,-0.004637362820489242
2021-01-19,0.007946264584143542
2021-01-20,0.01220062486378461
2021-01-21,-3.723885192166987e-05
2021-01-22,-0.002102838902020288
2021-01-25,0.006678923152965604
2021-01-26,-0.000902076331175286
2021-01-27,-0.012061692415774346
2021-01-28,0.0008644286926271477
2021-01-29,-0.010449012238158587
2021-02-01,0.013202114307403423
2021-02-02,0.0010104079739563492
2021-02-03,-0.003922353295777412
2021-02-04,-0.003386498582877224
2021-02-05,0.002138013203076617
2021-02-08,0.006797823951564514
2021-02-09,0.002263587045429907
2021-02-10,0.0026172619825206435
2021-02-11,-0.0014540125629989493
2021-02-12,-0.0027686541009292187
2021-02-16,-0.009311554319728967
2021-02-17,-0.002588220267575627
2021-02-18,-0.003875621089967867
2021-02-19,-0.0035510967819435287
2021-02-22,-0.008621274643659435
2021-02-23,-0.0018392415813442368
2021-02-24,-0.000367622620394306
2021-02-25,-0.023151805753231756
2021-02-26,-0.0010160387058051068
2021-03-01,0.014087140906571656
2021-03-02,-0.005990743811303966
2021-03-03,-0.010798179675624095
2021-03-04,-0.010913040188048747
2021-03-05,0.007635278106087849
2021-03-08,-0.017813325997641957
2021-03-09,0.019806153163236497
2021-03-10,0.00016184564837478537
2021-03-11,0.015054458441422823
2021-03-12,-0.01002705289540123
2021-03-15,0.003524977695334699
2021-03-16,0.0022005705297234285
2021-03-17,0.0009230411498318897
2021-03-18,-0.019366219415710144
2021-03-19,0.005496674189288419
2021-03-22,0.006288806980363879
2021-03-23,-0.0060891699279683595
2021-03-24,-0.00778578464092316
2021-03-25,-0.0028562426160762848
2021-03-26,0.011506426575485642
2021-03-29,-0.000738383137149501
2021-03-30,-0.006023778306827619
2021-03-31,0.007866704890022934
2021-04-01,0.014061519681384653
2021-04-05,0.006237454593366561
2021-04-06,0.0013255076617373067
2021-04-07,-0.0003227223394988656
2021-04-08,0.007466914251646964
2021-04-09,0.0015747874829048164
2021-04-12,-0.001105669014699616
2021-04-13,0.0072780705589999585
2021-04-14,0.0025361254082955447
2021-04-15,0.01057504286157556
2021-04-16,0.0012930676970546613
2021-04-19,-0.00410571368757237
2021-04-20,-0.005823003202924196
2021-04-21,0.005269462759525205
2021-04-22,-0.004200246576295671
2021-04-23,0.011018095185814803
2021-04-26,0.0045857140854494004
2021-04-27,0.0011712853912485767
2021-04-28,0.0018725893166398931
2021-04-29,0.0030554471662296375
2021-04-30,-0.009522836531346264
2021-05-03,0.001854955645943794
2021-05-04,-0.0050593860777602495
2021-05-05,0.0013115142569267734
2021-05-06,0.007493307031853178
2021-05-07,0.008732115477967973
2021-05-10,-0.01625621739664995
2021-05-11,0.0011188353191994547
2021-05-12,-0.017886027330578886
2021-05-13,-0.005138992363445041
2021-05-14,0.015568016965581364
2021-05-17,0.0018474899170516119
2021-05-18,5.762277484855962e-06
2021-05-19,-0.006862066496412319
2021-05-20,0.0048287673982637365
2021-05-21,-0.0020979005090506755
2021-05-24,0.013020592354848847
2021-05-25,0.002354092058289005
2021-05-26,0.003937328319051156
2021-05-27,0.005662876916575766
2021-05-28,0.0015102648910329858
2021-06-01,0.012251752566335008
2021-06-02,0.0033649794894722
2021-06-03,-0.007938542700246754
2021-06-04,0.009851521248326974
2021-06-07,8.058560041646805e-05
2021-06-08,0.001648571052589549
2021-06-09,-0.002437329081021827
2021-06-10,0.004812100450168358
2021-06-11,-0.0013759840158076302
2021-06-14,0.0005535376636964187
2021-06-15,-0.00345285077564065
2021-06-16,-0.008102257086738849
2021-06-17,-0.007261392980681207
2021-06-18,-0.0061634824872897395
2021-06-21,0.01028021631349416
2021-06-22,0.00021771320183375297
2021-06-23,0.0019673292973833604
2021-06-24,0.006615522039437847
2021-06-25,0.0020657070575113693
2021-06-28,0.0023256326012786317
2021-06-29,0.0017588530744370359
2021-06-30,0.0015704926197748835
2021-07-01,0.003134215716084818
2021-07-02,0.007531677182128153
2021-07-06,-0.00799883468555268
2021-07-07,-0.0015982662270549886
2021-07-08,-0.0026664532739777464
2021-07-09,0.011573346347641627
2021-07-12,0.0036054312565944606
2021-07-13,-0.0006389803684340679
2021-07-14,-0.0007756980155583463
2021-07-15,-0.003534584633073937
2021-07-16,-0.004352357107430415
2021-07-19,-0.021684163057733342
2021-07-20,0.014510316868812708
2021-07-21,0.01035805346208928
2021-07-22,0.0030625134782808518
2021-07-23,0.006989011084821485
2021-07-26,0.0018699569799691847
2021-07-27,-0.005610245441749321
2021-07-28,0.0014768780036909582
2021-07-29,0.006297503675824365
2021-07-30,-0.0033363270891540787
2021-08-02,-0.004065069105674743
2021-08-03,0.0016001104680310283
2021-08-04,-0.005834500559571442
2021-08-05,0.010496952116101662
2021-08-06,-0.004185579749545185
2021-08-09,-0.005387378564379831
2021-08-10,0.0011801878810657608
2021-08-11,0.004172106493784102
2021-08-12,0.0009412972528211072
2021-08-13,0.0011531936417689054
2021-08-16,-0.0007862527652867388
2021-08-17,-0.006919703727109926
2021-08-18,-0.010222491192774498
2021-08-19,-0.0011420456138693921
2021-08-20,-0.0016353089407928063
2021-08-23,0.01569767396465664
2021-08-24,0.006056882766834085
2021-08-25,0.0030489856660276724
2021-08-26,-0.004647389571512985
2021-08-27,0.010596548629731748
