,1/N,Min-Var (LW),Risk Parity,60/40,HRP,MV Robust (Shrunk20)
2021-01-26,0.00048458175501879574,-0.00046013271389881813,0.0004800576818562327,-0.0010709656177385395,-0.0010020862861010063,-0.0003358508557241377
2021-01-27,-0.014480084163971741,-0.002768000337672784,-0.014461885389077393,-0.014193727167076209,-0.010093012084656744,-0.008183295750764081
2021-01-28,0.005582097192295717,-0.0005090775919012675,0.005574522694813593,0.004119596245446555,0.0024205687106344663,0.006039292509740749
2021-01-29,-0.012239808232481126,-0.0026932260484549267,-0.012221074867483134,-0.012718440542447019,-0.008235044256440307,-0.005262872497567036
2021-02-01,0.01594518704540454,0.004533832674100012,0.01592896711111398,0.0104863865847153,0.009605199416963427,0.014609609058214335
2021-02-02,0.0051312846206776255,-0.0007874585703617437,0.0051133268486951294,0.007473303817972709,0.0020246935456374915,-0.0063358272373798775
2021-02-03,0.0022704051634600984,-0.00033428648827822074,0.002264668131508607,-0.0005077432319218645,0.0005887619326450439,-0.00013093627596646724
2021-02-04,0.001287051134296035,-0.0014107024448633961,0.0012824067897048775,0.006683868728592167,-0.0020171154333519796,-0.0009773907155226462
2021-02-05,0.005282824812562412,0.0009782331035441223,0.0052743467353678995,0.0015146179288005434,0.0038483315765159443,0.003345966146953452
2021-02-08,0.006427351659136227,0.005149297394657489,0.006423503871976239,0.004502874657184196,0.004068743226932871,0.006353734432656454
2021-02-09,0.002145126280376629,0.0008164272085137612,0.0021436770232308765,-9.407764442772578e-05,0.0026359847922138163,0.00026430431247967596
2021-02-10,-0.00023410848811786708,0.0012330114512135503,-0.00023050295774163697,0.0007558126505254671,0.0008685193685416552,-9.435909440055445e-05
2021-02-11,0.002768033716005088,-0.0014833564067924534,0.0027616498737872137,0.0006648402232371619,0.0010802478227770762,-0.00031883574359998655
2021-02-12,0.0029327447364697655,-0.0004458736030936064,0.00292551608848617,0.0016437571711915397,0.0010340625108286722,0.000251032728220363
2021-02-16,0.00028177144810703,-0.0031878674624333794,0.00027355675838483697,-0.0034061987824571816,-0.0008916238341886795,-0.005066267505602346
2021-02-17,-0.0002902022072190619,0.0003841282021544476,-0.0002875731088087302,0.0004113758898189434,-0.0014288126518323032,-0.0007676233290115214
2021-02-18,-0.00594691525634799,-0.00205312695642679,-0.005940291338558991,-0.0025879526782547125,-0.003746119005713508,-0.0036817070903385134
2021-02-19,0.0006109922076772872,-0.001727141215558657,0.0006065628748867115,-0.0026661658334297565,0.000987239088104172,-0.000752026797088997
2021-02-22,-0.0047497628707218525,0.0015159673567204292,-0.0047356618685923625,-0.005267089552549686,-0.0031463578209924114,-0.000965057799622532
2021-03-02,-0.0029946343629900785,0.00020790944523030604,-0.002990707264869866,-0.0039551139436511335,-0.001763822667364945,-0.004034605325549515
2021-03-03,-0.0045147551526032855,-0.0038420081609788414,-0.00451714216718293,-0.0100895791984549,-0.005109854172713192,-0.007831967185796077
2021-03-04,-0.007975229059252178,-0.0026940891159916037,-0.007972554912783123,-0.009404997550551797,-0.006702525530112679,-0.010457994051158768
2021-03-05,0.007940937498966877,0.0029110215826001974,0.007928332150114972,0.010479407504043836,0.0033164182128322087,0.004639766853333915
2021-03-08,-0.010047360254655418,-0.006581946034057755,-0.010037162819851292,-0.004560365327555304,-0.005994738040611157,-0.007919388659428303
2021-03-09,0.012226366067885044,0.006003284124352075,0.012220463494689473,0.010461771746095794,0.009884493982183294,0.01362603586625456
2021-03-10,0.005481507036958649,0.0029177409761447057,0.005473278210125782,0.0045731869272715555,0.0038119211828810296,0.002812867659510116
2021-03-11,0.01029003417316052,0.0009684143430504245,0.010271517858400829,0.005943794479857933,0.005174777682751597,0.005426468729355377
2021-03-12,-0.004558809259020313,-0.004205191312542601,-0.004560933890118746,-0.002085998848014548,-0.002345341693040679,-0.004712507736681382
2021-03-15,0.002295595956885275,0.0017428235812315827,0.0022971441793435067,0.004069840586119966,0.0025259506563961617,0.0037874162280938616
2021-03-16,-0.00018016246480809722,-0.0006944520576952231,-0.00017968524803849606,-0.0008270193242440493,0.0003705299658932356,-0.0013693454377785084
2021-03-17,0.0033939489688877486,0.0007591691052246238,0.003387279607663435,0.0013792127921075537,0.0025142590409945637,0.0022261818309034093
2021-03-18,-0.014791289124264964,-0.008521103978298908,-0.014778269283850579,-0.011225213202469896,-0.009156934681337246,-0.01065800172855606
2021-03-19,0.005276752594165801,0.004292973366500954,0.005271082143005494,-0.001357518049030193,0.0031077235547008956,0.004117325872153572
2021-03-22,0.0009143348523652659,0.0014267247821722325,0.0009170178140254881,0.006100123983852779,8.024558314786713e-05,0.00037353997225246846
2021-03-23,-0.011299126834246843,-0.002877927500614861,-0.011283440145524345,-0.0027471130217284535,-0.006591059405499905,-0.008921297178113779
2021-03-24,-0.004384571817212029,0.0033243994526824575,-0.004372595214735957,-0.0025234437628652846,-0.0026894882785841053,-0.00521290909060111
2021-03-25,0.0008610903604350355,-0.002723072722373958,0.0008556046146740393,0.0028493409650410585,0.000958889327229099,0.0016548710322153379
2021-03-26,0.011928516809310374,0.0031579176336028873,0.011913197558967,0.008335383834415833,0.006737242306697878,0.006150814061826616
2021-03-29,-0.00407080342339196,-0.0030433536862910205,-0.004070186475450224,-0.0016766574041166438,-0.004846809550481707,-0.005982179913483326
2021-03-30,-0.0016991037656226143,-0.0033145259903176218,-0.0017027517730364577,-0.0019450865414549988,-0.0015647486862368151,-0.002894738873333207
2021-04-08,0.005640139811785955,0.003342583703852932,0.005638587829461903,0.004222359910375184,0.004301035332315522,0.0074836478899999136
2021-04-09,-0.002252427650561956,-0.0015000613836378067,-0.0022516061838806683,0.0033085126841680074,-0.0019453051877544162,-0.001372076836539912
2021-04-12,-0.0030510363240403154,-0.0008892189848641699,-0.003049774791248927,-2.7562225229926823e-05,-0.0011335516489799026,-0.007000629318996372
2021-04-13,0.004935045608529234,0.0038369163368183502,0.004934557653597026,0.0034340647877586948,0.002764448954756745,0.006330201007273357
2021-04-14,0.0031687371050269945,0.0003081928974590553,0.0031659785394118883,-0.002540418751848028,0.0017191646419199157,0.0035900697597919884
2021-04-15,0.008446354082384323,0.00642182161020958,0.008445324888254986,0.009009900446091646,0.006141685951400064,0.009660665725426634
2021-04-16,0.002314590302037768,-0.0018757913321860002,0.00231200371790188,0.0009232997580517651,0.0006688541552901148,0.0032166562442662236
2021-04-19,-0.0028501615465452482,-0.001656037634137313,-0.002849386753390528,-0.0033677622758438775,-0.0019130613170470795,-0.007063456299302108
2021-04-20,-0.006433271035533582,-0.0007554657447833013,-0.006429013284121903,-0.0032014651613757597,-0.0040363235268603215,-0.009073837132082527
2021-04-21,0.005278211213957061,0.0021530654045243377,0.0052763983653789795,0.005886519926525047,0.004147677222741206,0.009919335108710398
2021-04-22,-0.0021816334539427598,0.0007427646417823779,-0.0021805688426790393,-0.005165705273316256,-0.0006039160482952165,-0.004796889209902386
2021-04-23,0.006269096667439031,0.0009607189022846254,0.006265477194436811,0.005982424355032423,0.003832692746295253,0.010277524009474119
2021-04-26,0.0017059164586768999,-0.00045611194338879133,0.0017042790914245606,0.0008331621675863763,0.0010118400357083009,0.00528921664762131
2021-04-27,-0.0005250167102230382,-0.0028630081577550137,-0.0005261859734248333,-0.0017026558195464504,-0.0023628458854129293,0.0019813304297126373
2021-04-28,0.0035448279322199887,0.001058959046263248,0.003542308496901437,0.00035387344625401604,0.0033079837347138145,0.0031249674399471826
2021-04-29,0.0009724830318642996,-0.00014652784156446582,0.0009717316418441545,0.0031227020814565075,1.4983387781504577e-05,0.00042943927282609347
2021-04-30,-0.00818964458594538,-0.000590083131610881,-0.008184375082590638,-0.0035912545303650395,-0.004448237189700595,-0.01131434668214687
2021-05-03,0.005810518967564774,0.0027693769053650755,0.005808822944534113,0.0019752841650899633,0.0023577988825563083,0.007688429574532225
2021-05-04,-0.006303951289350245,0.0005224828928824489,-0.006299617006435762,-0.00317580731359679,-0.003662313327247806,-0.010502221607594689
2021-05-05,0.004130341152784464,0.0020951819484418613,0.004128227356176489,0.0006779304991980871,0.0032154037928509563,0.0036233277832366973
2021-05-06,0.006580301350111752,0.0025677329348091204,0.006577779485678246,0.004966060996096688,0.0035622292798756787,0.009835479425564498
2021-05-14,0.012036593938398146,0.004896809934477191,0.012033016525611924,0.010091376546612052,0.0064590330327161105,0.016481681736853042
2021-05-17,0.0026531677654380637,-0.00015100884394431995,0.0026517826953270157,-0.00191224192064956,-0.00040040796228428473,0.006301567789759802
2021-05-18,8.222474750482859e-05,-0.00028257319211737967,8.209266932634692e-05,-0.005169384994343295,-0.0008846580398234696,-0.001509653111106786
2021-05-19,-0.0057564343775937015,-0.0027048852976569717,-0.0057544894661822,-0.002765752902116847,-0.00214839140045635,-0.010389238160236148
2021-05-20,0.006210419709768403,0.0038466032393132754,0.0062095496714405585,0.008108191504129225,0.005016533405422308,0.0033445280257271295
2021-05-21,-0.0010771412724747476,0.0012242158862519903,-0.0010760179363154534,-0.00035095558393900546,-0.0006925008544447726,0.0012554216836201245
2021-05-24,0.007516329750078141,0.00201749559831502,0.007513532991445102,0.006501768854801027,0.0035244399774103487,0.011720791918546875
2021-05-25,0.0013962803336321457,0.0021873117731839712,0.001397386092870024,0.00013841881247760317,0.0008582924937561266,0.0001902806638902251
2021-05-26,0.0023154917486155804,-0.00010833623988207064,0.002313905702641702,0.000737507750748012,0.0010147586915780417,0.0033393068331461703
2021-05-27,0.002015626202092073,-0.0003877170645143646,0.002014111987055455,-0.00038318938124604074,-4.667756903164414e-06,0.004823962216165715
2021-05-28,0.001934411977855216,0.0005823387622358037,0.0019333553940659531,0.0010384245748097597,0.0010111561307612103,0.001316095630587012
2021-06-01,0.0068040644625249665,0.00039671151655719736,0.006800397288959533,-0.0006020429747071842,0.0018865547867269396,0.009633045858480162
2021-06-02,0.004264722629115718,0.00202091832461384,0.004263190776034388,0.0013984412027495453,0.001547014098787772,0.004757054144911726
2021-06-03,-0.006552275766045311,-0.003079251689146958,-0.006550843046554352,-0.003240495950022204,-0.002917472149683195,-0.007554992344995708
2021-06-04,0.007916116744187247,0.005457067148731109,0.007914755442575201,0.007695295626787502,0.004568902755141483,0.008811789278210117
2021-06-07,0.0014435488946917129,-0.00015041452485921149,0.0014426672125644924,-0.0008958850963509679,3.1702540463824427e-05,0.0025311996464843873
2021-06-08,0.000847889273278712,0.001603087713692775,0.0008484529048039854,0.0012790793748676422,0.0007768810846858189,0.00101068459469847
2021-06-09,-0.001168668404965587,0.0010721809037075919,-0.0011672684411673014,0.0003570946393248287,-5.443736111366341e-05,-0.002629452076624128
2021-06-10,0.0037895423388694537,0.0024489896971465037,0.00378917439428804,0.0042102562042793945,0.002350208118650084,0.003396757932977755
2021-06-11,-0.0004968932802546377,-0.0007232472397908363,-0.0004970058686304618,0.00040413357373911816,0.0003609591204694039,0.0009497983867908234
2021-06-14,0.0006592532665190782,-0.002897932037480517,0.0006573551674207794,9.796626019862296e-05,-0.0002742357675722991,0.0007712263498916059
2021-06-22,0.0005489355194621357,0.000694994636545123,0.0005488365499534838,0.003937345115583612,0.0011071144199664832,0.0006374385425690227
2021-06-23,-0.0004530858431970472,-0.0011227754824996153,-0.00045345782134085854,-0.0015205206808453387,-0.0018356309992637542,0.0009407661233797001
2021-06-24,0.005272386688770924,0.0018270145380638904,0.005270662797195243,0.0034797405922298184,0.0037287538820817735,0.006494218044424713
2021-06-25,0.0015048547883260018,-0.0009352465686417378,0.0015043097874708976,0.001297620288013679,-0.00038821936024337526,0.003097898352859524
2021-06-28,-0.0005716414821461297,0.001421082868209502,-0.000571083267198773,0.0024628361384883223,-0.00015127339565096528,-0.0014156551921775912
2021-06-29,-0.000842388237611498,0.00010767782221382299,-0.0008419459184592564,0.000530967908772384,-0.00027791100299504073,-0.0007843771263361877
2021-06-30,-0.0018116794565433006,0.001125058597849578,-0.0018107270573700736,0.0011294141506055233,-0.0019837114462695773,0.0006958504563026555
2021-07-01,0.0007114696288971519,0.0005939332323282503,0.0007118733111795518,0.003034238034271075,-0.0006337361135434509,0.0033511869808494116
2021-07-02,0.004056706073649769,0.0027394104831631595,0.0040559974695937905,0.006042887613734704,0.0032407538423769476,0.005472855595550218
2021-07-06,-0.00669200421988775,0.0003878960158872861,-0.006688235723656139,0.0010152820065744586,-0.0026817051239108806,-0.011450464946310671
2021-07-07,0.0013376949541118145,0.0016661413445496597,0.0013378626967355401,0.0032889856649506834,0.0022690342840980546,-0.002356192510317549
2021-07-08,-0.006762791719646445,-0.0009481841360081655,-0.006760373944070645,-0.0038602722378219046,-0.0045083292220425095,-0.005493864318633656
2021-07-09,0.010148103313430868,0.0008860242865819702,0.010144632231492565,0.004387775507140956,0.00535665827242323,0.013340301323256509
2021-07-12,0.0023010107545449305,0.00024318851384381746,0.0022999981047999,0.0019427994559513718,0.002074506430110978,0.0022285286054827243
2021-07-13,-0.002588975673390157,-0.0024860238884165976,-0.002589026616443743,-0.003282913272474497,-0.0033165573734976715,-0.0023213261102491118
2021-07-14,0.0016079816066870433,0.0029581492405205997,0.0016082134397802175,0.0026197665917313097,0.002800492759388339,-0.0027686331314826207
2021-07-15,-0.0024525273887887646,0.001095059112461658,-0.00245103996724256,-0.0003670053985919794,-0.0008829260549700151,-0.0039911399635699125
2021-07-16,-0.006041422173104518,-0.0020835175248031562,-0.0060396063357818055,-0.004774546690737135,-0.0037520684496864564,-0.007906252884716502
2021-07-19,-0.013346569170171869,-0.0003808542434703231,-0.013341199438632156,-0.005440661695729253,-0.00578419815276031,-0.02282108771955862
2021-07-20,0.006324621866321449,0.001893039177836804,0.006322850638995682,0.008089548008725255,0.0034760327047809693,0.011091059532035166
2021-07-21,0.007294238420649277,-0.0006838007285702198,0.00729100668889944,0.002548983673365423,0.0027128449993505622,0.014151290585595225
2021-07-29,0.00419630849793163,0.0010266239910375606,0.0041948717593075354,0.0012654576080253221,0.001108595386922004,0.007126324805604606
2021-07-30,-0.005458348954943343,-0.0003940633930641913,-0.00545572130694951,-0.0017893488845271085,-0.0022925993628205603,-0.003560956907230306
2021-08-02,0.0012430714119723066,0.0014468199330943691,0.0012430966761358701,0.0004957810339344393,0.0023320733265219757,-0.004590862800980293
2021-08-03,0.0033900708565189784,0.001299753454099945,0.003389248627024753,0.004982750911085309,0.0023238926976002156,0.005501985670899645
2021-08-04,-0.0032008122286612093,-0.0020433768670848787,-0.003199891274157331,-0.0030528129719310294,-0.0003306460737058935,-0.008312434906969824
2021-08-05,0.0026965148238753934,6.531228706481842e-05,0.002695867300946771,0.0023439833859636213,0.0007188391730263321,0.010221339518720599
2021-08-06,-0.005771606251589698,-0.004424419279680806,-0.005771442425762704,-0.001353115480159195,-0.0031521085092754086,-0.0027915949584852028
2021-08-09,-0.003519152025648579,-0.0027865810175705334,-0.003518584220208778,-0.0013427639729287843,-0.0004777481928720541,-0.0050700040643003545
2021-08-10,0.001531042099570151,0.00029980214914591285,0.0015304198125286202,-6.801546538159962e-06,-1.4544959512739189e-05,0.0035236797550501665
2021-08-11,0.004838803416070826,0.0023647470365455938,0.004838142164630836,0.0019368658818748052,0.00254663300537678,0.005253166200561387
2021-08-12,-0.002164646797473524,-7.471134468833419e-05,-0.002163527178704724,0.001386823311012275,-0.0013754684672353222,0.0006097605031387849
2021-08-13,0.0034144407978146754,0.003793613736257272,0.0034146656552099977,0.003390940211277416,0.0020351860734983914,2.9422395331267973e-05
2021-08-16,-0.002607918709178479,0.0004175494436727121,-0.0026066439131809923,0.0022997067641554294,-0.001563971366423436,-0.001478199129396722
2021-08-17,-0.007133709986363358,-0.0018662023031861044,-0.0071318458144803915,-0.004137215432794816,-0.004618872112391974,-0.007188507661050125
2021-08-18,-0.00500463792770581,-0.0018032336624904312,-0.005002812298574169,-0.0067715015975622125,-0.0014769321022797919,-0.010828604133896557
2021-08-19,-0.005502204185316876,-0.00016275127521366353,-0.005500118034848026,0.001815143291076593,-0.0033104432987195193,-0.004315205335571459
2021-08-20,0.0010655377460679946,-0.0004986079515000384,0.001064994021822883,0.004400161712370831,0.001070878834081602,0.0018651064215171435
2021-08-23,0.00985858010135468,0.0037485329941798723,0.00985614925618319,0.005379981702500336,0.0039686959922736065,0.016071427438255802
2021-08-24,0.007370721621065507,0.0004732602135868048,0.007367476647741143,-0.0001362770185371787,0.003982658338012852,0.007497784749952027
2021-08-25,0.0005670658297458722,-0.0010173507299863955,0.0005660383960922064,-0.00031044366784995794,-0.00039212517553948345,0.003125832182598048
2021-08-26,-0.00505126831242093,-0.001012708317302343,-0.005049333909439926,-0.0035420315975499992,-0.002654490604108938,-0.005652423571445917
2021-09-03,0.002445348867619115,-0.00046510100607076975,0.0024444308710393375,-0.00110068833686654,0.001102479404028899,6.623682213940349e-05
2021-09-07,-0.0029688460564481316,-0.0037795143528535622,-0.0029694219718261515,-0.003717839501139508,-0.0008325585559296198,-0.006367251435111287
2021-09-08,-0.005293709925651748,0.0015389500341552783,-0.0052904919034562365,0.000367322461222397,-0.0027627901496935733,-0.0015108470994005473
2021-09-09,3.322556674168289e-05,0.00230243723426082,3.334126821974144e-05,-0.0014384290569734227,0.0001385911316016344,-0.005752079504926721
2021-09-10,-0.003070936923617155,-0.0022396527169540373,-0.0030705807581972093,-0.005993700422604609,-0.0020602597711236576,-0.0020088054977547114
2021-09-13,0.004693115736985292,0.0029363183678510012,0.004692234750409149,0.00201487376339311,0.0023228236663155066,0.00520933504774191
2021-09-14,-0.003037923720770255,0.0011218123768222397,-0.003036177468176932,-0.0017331220432813988,-0.0017909215527193707,-0.004376023132879576
2021-09-15,0.003297723632148205,0.001154956385839046,0.00329686529506767,0.0043300036587441415,0.0009412541240990971,0.009914752839162667
2021-09-16,-0.005156615570354153,-0.0028660804681239173,-0.0051555948277219035,-0.0022138112371000054,-0.002660769498245678,-0.0009279824493087629
2021-09-17,-0.007652256124920498,-0.00269445270205796,-0.007650346366145269,-0.007008645613458464,-0.003606241838396778,-0.00923123797201057
2021-09-20,-0.012686749894989083,-0.0007640739348867124,-0.012682254205730867,-0.007978424116795923,-0.007204162258872843,-0.015317539393273663
2021-09-21,0.0048920305200345375,0.0006996190770723671,0.004890564820702796,-0.0008063268196147666,0.0027776071051020357,0.002370880068994783
2021-09-22,0.00714309150673851,0.0018182614834422594,0.0071410838270364405,0.006229138833972447,0.003416155077124811,0.010695083861120657
2021-09-23,0.004370747799054733,-0.003115322976762856,0.004367814323196434,0.00366973966073365,0.001252689042872662,0.011841994878032579
2021-09-24,-0.005059747567654934,-0.002009112929450855,-0.005058847596143776,-0.00021794847973213307,-0.003906548349770137,-0.001727859129428997
2021-09-27,0.0018458139852196344,-0.0001810954369993769,0.0018448419995667953,-0.002788177272276737,0.00020286397682263728,0.0022957177032159838
2021-09-28,-0.013454858672163707,-0.006518405753196259,-0.013452172875677399,-0.013616314279323992,-0.006759809723370423,-0.017456149243071394
2021-09-29,-0.00219792554567238,0.0007424368909117072,-0.00219696455826166,0.0014274767752490368,-0.000820036736074466,0.00032687002219491555
2021-09-30,-0.0005988894899088158,-0.0011333168352455766,-0.0005988593570341009,-0.006846754765167495,-0.00043035693676229757,-0.006275404013253031
