strategy,total_return,annualized_return,volatility,sharpe,cvar_95,max_drawdown,avg_turnover,total_cost,sharpe_ci_low,sharpe_ci_high
equal_weight,0.6037924174993607,0.13114143199294515,0.11168168741748259,1.1594223221122861,-0.015885384286109562,-0.13848415787167057,0.021739130434782608,0.003,0.329122601020186,2.1396590957754884
risk_parity,0.5651458795163367,0.12396666737183848,0.10612990006212661,1.154388558786514,-0.01503774350199658,-0.13345363598301452,0.030069223802965835,0.004149552884809286,0.3221859042890564,2.138888788764217
shrunk_mv,0.6662645629905215,0.14247380166408563,0.12427001897098044,1.1342443138848635,-0.018783126674788635,-0.1331441434366274,0.569531443206139,0.07859533916244721,0.24590142279457058,2.1729043784136417
sixty_forty,0.3632796966167291,0.08419929806332438,0.09691659574823937,0.8826566058545742,-0.014101162647109712,-0.15921897564333065,0.021739130434782608,0.003,0.01690573744648616,1.880397781061424
min_variance_lw,0.07059986039417177,0.017955586713848337,0.02860286996014129,0.6364999869010755,-0.0041725519837234135,-0.08694338596880458,0.0968699005305915,0.013368046273221624,-0.4301605608838195,1.7193089549302591
hrp,0.13206591255537115,0.03288861515373176,0.06393610357130283,0.5381072630981559,-0.009303635811082131,-0.14134077167551173,0.5089298408531754,0.0702323180377382,-0.3894607961177845,1.5346923956673897
