Date,equal_weight,risk_parity,sixty_forty,hrp,min_variance_lw,mv_huber,shrunk_mv,shrunk_20
2021-03-17,0.003145221491281144,0.0023145356005535626,0.0008681091126003798,0.0009295863985672628,-0.0007171661607565849,0.0062092022732814,0.004523647855634095,0.00564970672448027
2021-03-18,-0.012963185316607029,-0.01188364952138813,-0.010457408915657792,-0.00863334417644323,-0.003560857037088126,-0.020979503490007715,-0.01315655163247812,-0.016774370131748376
2021-03-19,0.002228159452966821,0.002214656705274005,-0.0012355936147137206,0.0013867511157157634,0.0005958077595752014,0.01017628884637573,0.007699958675035081,0.009038522275903975
2021-03-22,0.0005306745045498527,0.0010604630640361835,0.00561070069665158,0.001399976890837821,0.0010340660516445991,-0.007746589022288755,-0.0059859222189229235,-0.007206436878834096
2021-03-23,-0.00930330545347786,-0.007794295171454359,-0.001487917578768148,-0.00324806555224005,0.001881089291707565,-0.01888938775616655,-0.009756921643687952,-0.014593998326969162
2021-03-24,-0.004317104334774021,-0.0032273275562798793,-0.001890590489222528,-0.0006372441794457084,0.0008180968112519784,-0.00912970879904675,-0.002977002586910875,-0.005848416437801703
2021-03-25,0.0029141348969792006,0.002264924690844025,0.0021473138896021117,0.00014091418756963643,9.693643543767864e-05,-0.003074222262930771,-0.0032438738146916314,-0.0015400024937888856
2021-03-26,0.012349289327848996,0.010642989941332462,0.0063231649178228,0.0054925085024827396,-0.0001696301440828034,0.014310654654213198,0.007411608076648021,0.009036355243594326
2021-03-29,-4.2742318036917675e-05,-0.0007784777208072293,-0.0019724538188319327,-0.0016252370904810455,-0.0013784741518479385,0.0004954996072044165,0.004206023735738645,0.002063443554531168
2021-03-30,-0.0019277364177302358,-0.002252803511817398,-0.0017699828560183784,-0.0024345530742569603,-0.0015283634102553874,-0.004362319588100348,-0.0011528555648973695,-0.0012757981840498213
2021-03-31,0.0034416927682504577,0.003415615622042751,0.001314589923944637,0.0024546591872946963,0.0022611701298424092,0.013621481768761738,0.006340916099879769,0.008659955786405151
2021-04-01,0.009352276325583022,0.008418396368112155,0.007580860388396962,0.004720864476253274,0.000698696714159839,0.010482595150757291,0.004673494779747215,0.006763155678279984
2021-04-05,0.005925350156681875,0.004398677112382109,0.005712101384177926,0.0013131481430297346,-0.0013252598806446209,0.00757355236742187,0.0038809634253494873,0.005400533495770021
2021-04-06,0.0005206972031386062,0.0007828789429240884,0.002131398324106363,0.0020299102120168544,0.0018752764382198544,-0.002359910015070312,-0.0034391822747962437,-0.0036454174085155705
2021-04-07,-0.003252214513897838,-0.002354638254567058,0.0002701979296233097,-0.00037660479614210515,0.0003526977678700773,-0.007081000727516664,-0.00543883856148898,-0.0064993298010266355
2021-04-08,0.005084104335259053,0.00468921484250159,0.004082653952982641,0.0030669548825305068,0.0019066844929345357,0.009946461916413542,0.007143000310788367,0.008352310472677501
2021-04-09,0.00037109313799552204,2.8929311743422303e-05,0.0023032164306599607,-0.0009644033593894374,-0.0010903433278076288,-0.0006335428348321307,0.0005200366312055741,0.0005544105509796721
2021-04-12,-0.0001891673084985453,-0.0004439619023558001,-0.00012596251112897532,-0.001063881680998121,-0.0008227006339620605,-0.00330098051415306,0.0028679029155102894,0.0017912498995180687
2021-04-13,0.006962125709698669,0.00610857641551894,0.0035452821974836096,0.0034917410226029217,0.002022198543676498,0.011710592790382602,0.009850359615484743,0.010657851589118464
2021-04-16,0.0010236924461456895,0.0007859595923475279,0.0003142286092833687,-0.0026563822032339233,-0.0020421623502154874,-0.004214527576281591,-0.004757583625464156,-0.0036058105020136903
2021-04-19,-0.003935251060376327,-0.0033692031604821864,-0.002988032131081358,-0.0016167488076379974,-0.0008655504705315864,-0.014193808455183485,-0.0081269983312431,-0.011484276521077154
2021-04-20,-0.0039756091470140136,-0.003674800473605861,-0.002187342216405916,-0.0006361190687203244,0.0010295526462342655,-0.010206712065339121,-0.0038239384790321627,-0.007006798932865127
2021-04-21,0.006061082264338257,0.00576404260375547,0.004970469616795541,0.002791181016242004,0.0005807277033092278,0.0048371181594642435,0.002810056239140944,0.005847297096945954
2021-04-22,-0.003887125611989771,-0.003384671315969561,-0.004194813245350519,-0.0009239155326644133,0.0008240032683975049,-0.015417720360686542,-0.006783359042565596,-0.009819685956957386
2021-04-23,0.00537752835325811,0.005211274330455562,0.004737580630504959,0.0027180816494045985,-0.0001713338097730445,0.014138918367719371,0.009864387661690484,0.011294337426695054
2021-04-26,0.004708982825759389,0.004028136657797817,0.0005184256348155871,-4.5648969210417795e-05,0.0005078885497195301,0.012890485200664041,0.01420654907930044,0.014800780308876245
2021-04-27,0.0002169730604742922,-0.00014888580138258038,-0.0020785266749073317,-0.001499513879327527,-0.0009190615912446486,0.0008173317293488486,-0.00020877742035567708,0.0008883505161554028
2021-04-28,0.0015020860071004473,0.0012428787405788283,0.0005139214486578556,0.0010695286747835272,-0.000114574871233318,-0.0010263876145969355,-0.005143758127770181,-0.00393056590181889
2021-04-29,0.0010451852402036932,0.001157664799480096,0.002299037626148899,0.0012201989774505073,-0.0005220958344484266,-0.0033852190798314362,-0.0003007903669723637,-0.0014556479790363863
2021-04-30,-0.003169839834157423,-0.0030445121544358206,-0.002857196169688931,-0.0016571126291170617,0.0010938988534507674,0.0010072753558465534,0.008906630230402033,0.007006187615592915
2021-05-03,0.007076312157796458,0.006176870388571258,0.0019280619454731139,0.001231027427366146,-2.569080143620572e-05,0.0003116317699367682,0.0017994672934192612,0.0026846832494065546
2021-05-04,-0.003931193780694838,-0.0034426597615309974,-0.0024375343998653647,-0.0014582000558952387,0.001011531136519232,-0.014357164310790382,-0.003795642861405508,-0.0072427141096244926
2021-05-05,0.004200250473329426,0.003690659641151265,0.0007685973457328126,0.0008581848426101105,0.0017526361213370558,0.0023543836709008156,0.00888013098439233,0.0072501225303902616
2021-05-06,0.00634056070458226,0.006208622376522352,0.0041956640026367285,0.0027716878971408856,0.000595068085781312,0.0028975701884622995,0.007288600039403923,0.006984203847349342
2021-05-07,0.007300595505068844,0.0068409693577490115,0.003800481346194174,0.003342997573445317,0.0002666121219503421,0.01213567533287829,0.01110308746812223,0.011954848474748663
2021-05-10,-0.0057221832875020496,-0.005713561877043664,-0.005981348830065824,-0.0035598103028342334,-0.0012444407346738694,-0.021999046675609937,-0.016973048523229305,-0.019788767630782304
2021-05-11,-0.0033933600356454707,-0.003569300676747461,-0.005314619864473851,-0.0032876678594287046,-0.0008507244382732443,-0.0008224431827637408,-0.0013662530228946994,-0.0018581846696163538
2021-05-12,-0.01593606033335318,-0.015222375533536255,-0.013153642801423223,-0.009075793556914836,-0.002012436588383778,-0.028746028388889653,-0.025738072048982517,-0.028638170192606758
2021-05-13,-0.0006639984467030837,0.00015886583550286915,0.0076414206362862514,0.0033119478162201717,-4.804909149701418e-05,-0.007504976520510524,-0.01594261048965087,-0.010590432134115979
2021-05-14,0.011795550743092955,0.010742852248183008,0.008715480969398823,0.005637319270246089,0.0006957475641376657,0.022674115163572338,0.010604064904322596,0.014649303346417335
2021-05-19,-0.009572030707023749,-0.008288100293578465,-0.0028054061862340203,-0.005388230972161082,-0.001324052042349641,-0.01677889239554183,-0.014454865808764917,-0.01645682908093115
2021-05-20,0.007523547503200457,0.007124902740698613,0.007412794752637578,0.005186433038816707,0.0009367025710047217,0.003396315926445647,0.00123986722745046,0.0017700885086017264
2021-05-21,-0.005131624536671235,-0.004119106574570016,-0.00023449010805094418,-0.00014293252999459784,0.0006972123849048186,-0.00746228540671088,-0.0019120255303010317,-0.005392465793394841
2021-05-24,0.009092215000618948,0.008068277232010002,0.005552829034147568,0.003424830252638246,0.0001632734035373709,0.019076137680626555,0.012788754829649057,0.017157651264529408
2021-05-25,-0.001948577240724574,-0.0015431709322543956,0.0007228356942486649,0.0012630587949239486,0.0007802740012162409,-0.01072214805470004,-0.009451642374653572,-0.011497448402420132
2021-05-26,0.0034856097743251727,0.0030423309897298326,0.0004245633029571486,0.0004114459287049575,0.000565200285527821,0.007378848366930303,0.0044270321682384085,0.006127592326349984
2021-05-27,0.0025481798723415734,0.0023743880786183465,-0.0006109635464957075,0.0001544273444945793,0.00016764129815695768,0.01083863247862391,0.014496320601227412,0.013749092146675196
2021-05-28,-0.0006783762815456287,-0.00013752862469888479,0.0008498241666306794,0.0008304523284457554,0.00033107282736540196,-0.007489446660686721,-0.004659795849113732,-0.007365340109792579
2021-06-01,0.005748001057161304,0.005566336603431809,-0.0005322629196306093,0.0018195075915024563,0.0006755049833415341,0.009152471080696062,0.012105563215488538,0.010574922984934409
2021-06-02,0.0050710518270054425,0.004456571797035222,0.001353948858994813,0.0017702583891360216,0.000632242617516914,0.007240018973979352,0.004013116052726255,0.006296110643188792
2021-06-03,-0.00384949460355381,-0.003912345374817995,-0.0031278451560349174,-0.003460240498594647,-0.001115279289103683,9.586770131314217e-05,-0.0020328355684161308,0.00013348813168558913
2021-06-04,0.005937695953751351,0.00615521084004983,0.007304172749431063,0.0056039078273986825,0.002296153481955693,0.0034526027868888674,0.007104027621018984,0.003698671176606599
2021-06-07,-0.0005058027330112762,-0.00029876663733372606,-0.0008775555640292403,-0.00011445344416097988,-0.0005324236592334363,-0.0017595695945747515,-0.001325911497807158,-0.0021901988234268605
2021-06-08,-0.0013952078743766738,-0.0007805241617207101,0.0015434778004464545,0.0009664866196029651,0.0010020716681990612,-0.0018025593098710184,0.0009164246920162504,-0.0016281569338704872
2021-06-09,0.0002416667940164881,0.00011946264839324055,0.0008159690640801009,0.00019238407827708025,0.0007315495781643387,0.005473231715964759,0.0006377449183561191,0.0039827180906138555
2021-06-10,0.0030264754322998438,0.0031671756455328307,0.004092526671621644,0.0031958162137171583,0.0010172424423406958,0.003315278538499195,0.002145499337207048,0.0013743412224269456
2021-06-11,-0.00039637008856189545,-0.00023025445372820762,9.099746538514307e-05,-0.0004493186827130128,0.00019803253462387358,0.0026164668391114917,0.0005186404838892258,0.002145229565370826
2021-06-14,0.0012632964353618968,0.0006728335786591122,-0.0004411747197158606,-0.0012931702398282087,-0.0017200095794511463,0.003127068468035598,-0.0044912460891592815,-0.00027515093137221844
2021-06-15,-0.002628487134357251,-0.0026235427559839052,-0.0008312220968216615,-0.0006568731019944745,-0.00029243728070816076,-0.0015255374738487536,-0.0018686572269356835,-0.000957776888504868
2021-06-16,-0.007686437919664679,-0.007308419237895852,-0.006238029510873596,-0.006077768717238556,-0.0020914751980962948,-0.009235607135771382,-0.008187905627299473,-0.00905624495597336
2021-06-17,-0.00693244378638414,-0.0064956333899091855,0.001621798059939705,-0.0009053651562928233,-0.0003987976472916771,-0.014792266266916694,-0.022465914533372253,-0.02088383649011704
2021-06-22,0.0006905918547040349,0.0006561624941411005,0.00357671605446465,-0.0009912198126864847,0.00021264893442002992,-0.0008681692415280858,-0.0036553908253472408,-0.002336443476210898
2021-06-23,-0.0004817768187876397,-0.000567505306104611,-0.0016007200338960172,-0.0018704626965451777,-0.0006515036539349906,0.000296124770249345,0.00039476830507800955,1.1456578530098012e-05
2021-06-24,0.006410026409210038,0.005881636962342966,0.0028622665457012164,0.0022669693539742147,0.0003534347237721662,0.009042857687739105,0.006636979811333239,0.0097174826545821
2021-06-25,0.0004140246629532852,0.0008919561061815885,0.0007296177033482942,0.0014329177299639785,-0.0001379594938842254,-0.006054791966412995,-0.0026136280154664703,-0.004843023263188412
2021-06-28,0.0031430149500447325,0.002614000239470754,0.0025711011914800633,0.0008413308757832372,0.0013572031134450567,0.008430403625146434,0.007319363286099778,0.0073440453608981495
2021-06-29,0.0010935429726021688,0.000673124811909556,0.0005293627347254509,-0.00045512088265120976,0.00024443764552138257,0.005633164698227583,0.001550467202414483,0.004033808947542582
2021-06-30,0.0008004589298143691,0.0009549811120478472,0.0012003990672280035,-6.0503881265787904e-05,0.001360413540294518,0.002143879209018081,0.007345959940833057,0.0036658339695389247
2021-07-01,-6.885769245439165e-05,0.0002879084998200722,0.0024009363137687954,0.001601673276189224,8.816356339037566e-05,-0.0007115748301795353,0.0008575496203843252,0.00019038228374704984
2021-07-02,0.0035606009988038757,0.0035225261957748965,0.005624931881358567,0.003205213955311679,0.0008068080336443895,0.003387807936378605,0.0011012096398910886,0.0016185498435452726
2021-07-06,-0.004271161665115422,-0.004430706786025441,0.0017165669754590838,-2.175917361116641e-05,0.0008326411740004424,-0.01126571290720209,-0.016483060241048807,-0.014486676423030835
2021-07-07,0.0013523399265564758,0.0012900576966862832,0.0032226016793666483,0.0022072924876230817,0.0008650690555838645,-0.004102125357873126,-0.004447250460389118,-0.004350917360615573
2021-07-08,-0.008175819069450852,-0.007411998989187953,-0.0028068726237086682,-0.0027390880201001748,-0.00045123963780828577,-0.007604039183107276,-0.00737396203360946,-0.008956902579687597
2021-07-09,0.008657683475713019,0.008397538996632611,0.0027813583977816278,0.0037843651235431566,-0.0003091965867237261,0.010122440683976363,0.011089941438686579,0.012053229144151857
2021-07-12,0.0021657065570640332,0.002452896068901632,0.0015298880084963144,0.0014092285550158681,0.0007065915140589155,0.002295353571766687,0.006020395157257036,0.0036850342165735744
2021-07-13,-0.005513750873744312,-0.005115455506270702,-0.003257051747793422,-0.0036035597119085513,-0.0006677414522529867,-0.0026184364511929008,-0.0014866623969896592,-0.0029486569292903058
2021-07-14,0.002943352275660734,0.0028783777760100393,0.00289640405475789,0.002688963120846912,0.0011858862341511348,0.00013073496722741443,0.0003496634579695578,-0.0002063649639481387
2021-07-15,-0.0028503140959946103,-0.002402693100361793,0.00038817144962397963,0.000446379704165157,0.0010253688650379775,-0.008313079189292949,-0.004648973627437351,-0.006901653722011056
2021-07-16,-0.004604267472968654,-0.004499075872659446,-0.004022696906085974,-0.0019046805647012146,-0.0002513130434746946,-0.002530167194371093,-0.003364678140902572,-0.0030868066971401105
2021-07-19,-0.012691875429063469,-0.011906737007288792,-0.0031821325732287907,-0.004580554588439642,0.0006940032967155588,-0.021750592698859917,-0.02278706671220014,-0.023875191216817467
2021-07-20,0.007714096865423871,0.00778223969569578,0.006478187084610419,0.005079387170799518,0.0014093808988723604,0.010248113160856541,0.01303453189767302,0.010770039875456426
2021-07-21,0.008187011886562323,0.007308762580384072,0.0011373427254534273,0.0009202510694070548,-0.0006335052080496583,0.015950873197022562,0.014571611636190716,0.0168272412271085
2021-07-26,0.0066989716776522995,0.005380506876317556,0.0008845859788524568,-0.0014854316490165648,0.0002089220116733582,0.01781697325546943,0.015301962971589943,0.021634993592189566
2021-07-27,-0.004568884921736225,-0.004115794369132931,-0.00015442359165271716,-0.00014222378768169423,0.00013498372649560535,-0.008699043026901674,-0.005196553876085129,-0.006328417877849925
2021-07-28,0.0050418516302284146,0.004560090495005421,0.00021996178596736226,0.0018412458933186014,0.00019416115632422764,0.007779088607565575,0.003967370981593532,0.006252325106497138
2021-07-29,0.003425286027674278,0.0034446700988816554,0.0005381634672802017,0.0013254528208743435,-0.0005471691121380231,0.005702364686357769,0.0036921548225866737,0.0032844596298354286
2021-07-30,-0.0036154653857776906,-0.003772023583279131,-0.0010304694211654257,-0.0013990468140573631,-0.00011381159096816095,-0.0038198385624242407,-0.006454516144441012,-0.005885677013238174
2021-08-02,0.001152240508969262,0.001052724054612276,0.0011383623289524325,0.0016503117962816255,0.000853357110202203,-0.004985783796736626,-0.002660124849783914,-0.004886612059343912
2021-08-03,0.0030908886301694925,0.0033495248135156277,0.004178167204962686,0.0022957814773296435,0.0008330894730944685,-0.0002902346900772336,0.0003718079434777435,-0.00147625307601486
2021-08-04,-0.002391975575658233,-0.002736930190816186,-0.0025923955158504678,-0.002726516905058246,-0.0006425760280373077,-0.004630287427501191,-0.00568324478996293,-0.005605573734254945
2021-08-05,0.004126083487630884,0.003777346986492053,0.0013334175164941167,0.00041571865615026876,-0.0003001241109605111,0.010424572257832523,0.009288782618473528,0.00984955113418217
2021-08-06,-0.0010284794884304511,-0.0013965180579763846,-0.0021138718160680285,-0.0032201884991594214,-0.0008624219038613862,0.0016230708894929766,0.00419714416256913,0.006158606380048192
2021-08-09,4.488867759997752e-05,-0.0005037230692618653,-0.0014761618231838912,-0.0018849919007928992,-0.0007266438841878203,0.00043440417468740495,-0.0002319688083368391,0.0015991011729629084
2021-08-10,0.0016239998253153101,0.0017182709385211762,-0.0003213424505536202,0.0006861042529787157,0.00026958472718188866,0.0025985898364839785,0.006277078039263457,0.006812740568494826
2021-08-11,0.005656590205165633,0.005276452132668371,0.001798430805349682,0.0029785086493118807,0.0007094485395386223,0.00580410647289556,0.0068136428377978476,0.007871728905086724
2021-08-12,-0.002582875109327744,-0.002149433243108807,0.0009817791817938234,-0.00011322185393918597,3.4526801059637095e-05,-0.0025799634043076956,-0.0006815307027321797,-0.002495538510168675
2021-08-13,0.0033680518201530296,0.0031356220931442573,0.0037746695252586916,0.0030014145285637327,0.0006011360415350126,0.000505753473680577,-0.00020543373520990818,0.00014913178358899907
2021-08-16,-0.0007686939466647357,-0.0005183365915720189,0.002283545524808467,0.0005683259771913068,0.0005740667956960339,-5.3924391886814985e-05,0.001684900809948094,0.0009588540824344335
2021-08-17,-0.0076780256756603885,-0.00720026772069652,-0.003543698573847593,-0.00324421610885434,-0.00025040662986175764,-0.010543891721631862,-0.008804115744248104,-0.010181879461662248
2021-08-18,-0.006585922895986039,-0.006252695404216896,-0.005758360559323971,-0.002974863302851059,-0.0004938796260622176,-0.010937022277260122,-0.009117566578944594,-0.0105484899474351
2021-08-19,-0.002208230629513291,-0.0024008149843206383,0.0018798956350317565,-0.001447049186449774,0.00017470522816185526,0.00046108450455401825,-0.001852091930546554,-0.0008099395008910957
2021-08-20,0.003763701763003661,0.0032610696176820805,0.0034950415242309307,0.0004690330618224685,-0.0005219206269025743,0.0018767725417236157,-0.0018581200325450474,-0.0010018248351935045
2021-08-23,0.007762585289439745,0.007398405602000248,0.004506629225881948,0.0036889002104167675,0.00032755058627510325,0.015402408706824702,0.010533250592764368,0.012294533066982994
2021-08-26,-0.0044622358418486005,-0.004047406009849543,-0.0029604038615728126,-0.0027214922430344396,1.5126319118777794e-05,-0.010478810355405354,-0.00764730544541213,-0.009394298421015072
2021-08-27,0.010663512936554856,0.010220103014049062,0.006075068292019473,0.005751495517346593,0.0015905167521432179,0.014638379453268999,0.011702960719765667,0.013596458408644364
2021-08-30,0.0015507582470157468,0.0014022686362603711,0.003174593008725987,0.0016988806791491424,0.0005122592924682539,0.005495149118541245,0.0027295266922781848,0.0029125115143724045
2021-08-31,7.503729978296648e-05,7.424813692003511e-05,-0.0016792812412886025,-0.0005399599185326756,-0.0009906421109505221,-0.0010218383614741336,-0.0015085055732300078,-0.0021666584019093753
2021-09-01,0.004454392279887746,0.0041417562886138055,0.0004790392612510582,0.0021553359408641986,0.0001649194731404611,0.007033386866149618,0.003883143122169869,0.005491131821636247
2021-09-02,0.0028455877108713094,0.0027508888157254862,0.00213320498088505,0.0021266648799735982,0.00035506726126494407,0.006706809843099144,0.0053661234733506915,0.006520982694519387
2021-09-03,0.0027212529953766678,0.0023111986663097153,-0.001316417468140187,-0.00021762796261016153,-0.000534269501273517,0.005688011750613009,0.0031719613132774136,0.004674760075012684
2021-09-07,-0.008836400680253043,-0.0081238015844451,-0.003760713638659434,-0.004163026088476245,-0.0014133025092735042,-0.021587695119097982,-0.015269353483719285,-0.020096756386465707
2021-09-08,-0.0006488927284906892,-0.0005188736764783187,0.0007614678204354646,0.0007881758151923551,0.0010543312264202423,0.004576978394736435,0.001397672287985622,0.002255103981400847
2021-09-09,-0.0025627275437496598,-0.002379032038979315,-0.0007346835886567575,-0.00040276463070665385,0.0006313779783140773,-0.00761663762898738,-0.007748829253223379,-0.00804356222656882
2021-09-10,-0.0054541280506789115,-0.005139835847432915,-0.005539117231886534,-0.003107020012713578,-0.0009995840948696317,-0.0035134766352018405,-0.0038399518093301527,-0.004444693902179686
2021-09-13,0.003456487196991331,0.003524195683582169,0.0018768346286493708,0.0021512247592055922,0.000795923357418676,4.610563739221416e-05,-0.00014908378933326427,-0.0004541626522311937
2021-09-14,-0.0022082750713787033,-0.002213916660198129,-0.0008280429786309957,-0.0006794470399203089,0.0003679337541927792,0.0002602584223683011,-0.00048738944615977836,0.00026390923085765515
