date,SPY,QQQ,IWM,EFA,VGK,VPL,EWJ,EWG,EEM,EWZ,INDA,MCHI,EWU,EZA,XLC,XLY,XLP,XLE,XLF,XLV,XLK,XLI,XLB,XLRE,XLU,USMV,MTUM,QUAL,VLUE,SIZE,VYM,SCHD,SPLV,VUG,VTV,VNQ,VNQI,O,PSA,SHY,IEI,IEF,TLT,TIP,VGSH,VGIT,AGG,MUB,LQD,HYG,VCIT,VCSH,EMB,EMLC,BNDX,GLD,SLV,PPLT,DBC,USO,UNG,DBA,CORN,UUP,IBIT,ETHA,FBTC,GBTC,ETHE
2013-10-04,0.0,0.0,0.09999922081149272,1.1406214789387195e-06,0.0,0.0,0.09827886112000006,0.008156118488109602,0.0,0.0,0.0,0.001596259971951529,0.000983646431733949,0.0,0.0,0.0,0.09371452617357098,0.09681308094900767,0.0973430933761436,0.014588762570384552,0.0,0.10000254299556433,0.0,0.0,0.004045318969198429,0.002239596075248918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04937103647608854,0.0,0.003439087386702151,0.0018117518961381113,0.0,0.08320499510750676,0.06679483067158287,0.0,0.026580192803493788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040503288296170295,0.0,0.0,0.016565808278192977,0.009901856123244571,0.004723598891260355,0.0,0.0793413855157343,0.0,0.0,0.0,0.0,0.0
2013-11-06,-0.0,-0.0,0.09934934014078539,1.176104645130715e-06,-0.0,-0.0,0.09466645715771851,0.008314220114713475,-0.0,-0.0,-0.0,0.0015400932858495888,0.0010056792644774861,-0.0,0.0,-0.0,0.09887066586422573,0.09759496601304239,0.09755277306096283,0.014672244766792443,-0.0,0.10000174796263848,-0.0,0.0,0.004180758344739969,0.0023066076538719037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.050728909812318215,0.0,0.0033870220626599085,0.0018683704798829529,0.0,0.08126515803666721,0.06873517268078168,-0.0,0.02582774924682464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.042011429374451736,0.0,0.0,0.014785746552430023,0.009249305029956086,0.004490934875680371,0.0,0.07759347211388393,0.0,0.0,0.0,0.0,0.0
2013-12-10,-0.0,-0.0,0.10000065736123272,1.16329558482135e-06,-0.0,-0.0,0.09362035222008692,0.00846556906989042,-0.0,-0.0,-0.0,0.0016178689467913942,0.000988868100922746,-0.0,0.0,-0.0,0.09758319717900985,0.09643946159396168,0.10000047319763283,0.01517814724030233,-0.0,0.10000014116748057,-0.0,0.0,0.003983047110399607,0.0022843111953871516,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0511819246209308,0.0,0.003246107807425032,0.001663160661691807,0.0,0.08071034458068349,0.0692896130878821,-0.0,0.025410098739432837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03891092525919138,0.0,0.0,0.015143092231807133,0.013440783851693392,0.004425229138916946,0.0,0.07641546234166201,0.0,0.0,0.0,0.0,0.0
2014-01-14,0.0,0.0,0.10000302464439481,1.2008764989227762e-06,0.0,0.0,0.09326573863054255,0.010486825072185848,0.0,0.0,0.0,0.001490143324164393,0.0010154223749822445,0.0,0.0,0.0,0.09608830927405797,0.09572860262200636,0.09999957220035675,0.015570857115028213,0.0,0.09999986029118313,0.0,0.0,0.003983034360729414,0.0022899223033649952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05153001661808086,0.0,0.0032176768436757695,0.0017021296827110755,0.0,0.081860574316071,0.06813947003947794,0.0,0.02532931088408007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037883146450233995,0.0,0.0,0.01399577085769644,0.01598986869119257,0.004315998110467948,0.0,0.07611352441681671,0.0,0.0,0.0,0.0,0.0
2014-02-18,0.0,0.0,0.09949886971731366,1.2045690305112447e-06,0.0,0.0,0.09023190561195707,0.010577146618960045,0.0,0.0,0.0,0.0014578587823265957,0.0010272695704051722,0.0,0.0,0.0,0.09399945277572425,0.09552905994889634,0.09868195550584133,0.015988427456400965,0.0,0.09860316428684246,0.0,0.0,0.00423738679821738,0.002297325328694047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.051039377427335185,0.0,0.003199482166690372,0.0018672990234565878,0.0,0.08179603929150159,0.06863061371415352,0.0,0.025890605283968426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04100897431338845,0.0,0.0,0.015471678109378299,0.01917486768581669,0.004620132425899895,0.0,0.07516990358780119,0.0,0.0,0.0,0.0,0.0
2014-03-21,0.0,0.0,0.09999814351794334,1.16927999294346e-06,0.0,0.0,0.08424357445461153,0.01025935029606914,0.0,0.0,0.0,0.0013908728782121267,0.0009798348650543749,0.0,0.0,0.0,0.09645716933736113,0.0966159756316543,0.09999978819062752,0.015870713058167115,0.0,0.09954990931836571,0.0,0.0,0.004278457680801068,0.0023197920228966605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05229329049564584,0.0,0.0031251457808935614,0.0018130998024573806,0.0,0.08161641195416064,0.06838371701528774,0.0,0.02627113353181682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037779260849618516,0.0,0.0,0.015102508795932128,0.021532748984989414,0.004917045693192006,0.0,0.07520088656424899,0.0,0.0,0.0,0.0,0.0
2014-04-24,0.0,0.0,0.0947412806959533,1.2147385933257501e-06,0.0,0.0,0.08474729947350065,0.010389010692201241,0.0,0.0,0.0,0.0014072897043081406,0.001013141392488554,0.0,0.0,0.0,0.09806675131922112,0.10000034518051511,0.0971193791492198,0.015564903529129703,0.0,0.09999988212683,0.0,0.0,0.004445859034562655,0.002319625921043308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05251367498017929,0.0,0.0032365342765934275,0.0018694230857191877,0.0,0.08076003692014995,0.06923980443253835,0.0,0.026727193467071652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036168095611022626,0.0,0.0,0.015418016064812428,0.025290252773819997,0.005092426312354073,0.0,0.0738685591181722,0.0,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.09331912986960376,1.236937210303373e-06,0.0,0.0,0.08656793187298784,0.010517296435702891,0.0,0.0,0.0,0.001439954933245557,0.0010302258995014703,0.0,0.0,0.0,0.09858224319402843,0.09995851721579752,0.09695844764594824,0.01578749205922413,0.0,0.09999807787854534,0.0,0.0,0.00437526515476982,0.002330462801361165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05268207053307167,0.0,0.003326310374730485,0.0018793708671540049,0.0,0.08028020856038974,0.06971959942117134,0.0,0.027415816403587485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461932972691457,0.0,0.0,0.015541804806014184,0.024968884990401508,0.004796139550206951,0.0,0.07390418286843158,0.0,0.0,0.0,0.0,0.0
2014-06-30,-0.0,-0.0,0.09566651375529896,1.2559140601006888e-06,-0.0,-0.0,0.08919822578099261,0.01024833373237883,-0.0,-0.0,-0.0,0.001440787949211348,0.001016895395048467,-0.0,0.0,-0.0,0.09741088668624676,0.09999648481135835,0.09728461468825764,0.015891529904215215,-0.0,0.0983000716344499,-0.0,0.0,0.004497262518392493,0.0023203148394010096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.052737464995224116,-0.0,0.0033153488150892054,0.0019007609075606768,-0.0,0.07825946746574154,0.07174086032555102,-0.0,0.0265115349233912,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03735723885601138,-0.0,-0.0,0.01563625824249525,0.023456915517499313,0.004627771457204737,-0.0,0.07118320088491983,0.0,0.0,0.0,0.0,0.0
2014-08-01,-0.0,0.0,0.09178659938066563,1.2140884183968077e-06,0.0,0.0,0.09117470477219226,0.009635889198139055,0.0,0.0,0.0,0.0015922186574410736,0.0010104642124572902,0.0,0.0,0.0,0.09742645161832608,0.09826542124639877,0.09757185219019046,0.016344855192473036,-0.0,0.09663930728148633,-0.0,0.0,0.004316392456152689,0.0023484398390610415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.053327657335957096,0.0,0.003430768155356746,0.0018960147016579892,0.0,0.08041819126327766,0.07364552516721104,0.0,0.027606838020041203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036940687068390876,0.0,0.0,0.014933871855432308,0.020428704112120596,0.004602856788690897,0.0,0.07465507539846136,0.0,0.0,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.09420125059093652,1.2295018982117988e-06,0.0,0.0,0.08853444481814882,0.009602596471997897,0.0,0.0,0.0,0.0016213909032557802,0.0009979093997536815,0.0,0.0,0.0,0.09947758752356374,0.096753186729687,0.10000170792907205,0.01674942838226793,0.0,0.09896024759499378,0.0,0.0,0.004394594219817516,0.0023904732833279203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416435301566376,3.6930077084701715e-06,0.003399158071705279,0.0019348622260812183,0.0,0.07876538302734883,0.07221256618399839,0.0,0.027774162030417295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03394282091424521,0.0,0.0,0.014249197788392055,0.02029006789696643,0.004466462793265091,0.0,0.07511122569548696,0.0,0.0,0.0,0.0,0.0
2014-10-07,0.0,0.0,0.08975517216319151,1.137320739822374e-06,0.0,0.0,0.08755884671221871,0.008993514078803793,0.0,0.0,0.0,0.0015330622754565434,0.000947921661365772,0.0,0.0,0.0,0.10000238086948685,0.09058874839593696,0.10000048824598469,0.01714081157791666,0.0,0.09724948600347066,0.0,0.0,0.0045101807561985395,0.0024301496864618083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054169439720693324,3.4704410763628246e-06,0.003199870969302614,0.0018458260021852076,0.0,0.08142573256434918,0.07495011303699813,0.0,0.03342774406442606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03145662600025229,0.0,0.0,0.013907700807526766,0.02111389384822564,0.004610522462513964,0.0,0.07917716033521813,0.0,0.0,0.0,0.0,0.0
2014-11-07,0.0,0.0,0.09461093425469327,1.151062487049765e-06,0.0,0.0,0.08576195424100247,0.00880796218479718,0.0,0.0,0.0,0.0015086230320464297,0.000924282021455177,0.0,0.0,0.0,0.09999982610194856,0.08797744063020592,0.09999736403246035,0.017584564690519843,0.0,0.1000000246015314,0.0,0.0,0.004743564240510405,0.0024915120624831332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05489673006829292,3.808945377155263e-06,0.003181407706425061,0.0020416706020486793,0.0,0.07885904126796008,0.07280866877085435,0.0,0.032513344580559454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027810503232931116,0.0,0.0,0.0119397870179817,0.029023180299409247,0.004286477227189312,0.0,0.07822617712482971,0.0,0.0,0.0,0.0,0.0
2014-12-11,0.0,0.0,0.09537577120413424,1.138323890576692e-06,0.0,0.0,0.08617712162904842,0.009375460260029148,0.0,0.0,0.0,0.0015334431324443933,0.0009061430870438537,0.0,0.0,0.0,0.1000007650361475,0.07631139932674631,0.10000071529564855,0.018577228009118683,0.0,0.09999981818365404,0.0,0.0,0.004819507707357446,0.0025659569183592384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05579826607812623,3.933591500159948e-06,0.003209960225981763,0.0023829399533497326,0.0,0.0799354172810698,0.07402246513895207,0.0,0.04139002331708647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030314431693033057,0.0,0.0,0.009150370262642737,0.023689619049862422,0.004308582453987246,0.0,0.08014952284078604,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.0,0.0,0.09543541201868645,1.1079341639046832e-06,0.0,0.0,0.0856640857878977,0.009049009651114418,0.0,0.0,0.0,0.0016363139666268974,0.000888777132045416,0.0,0.0,0.0,0.10000026778918887,0.07460581956951738,0.09549901102166075,0.018582439347446588,0.0,0.09873636794112274,0.0,0.0,0.005097159526795808,0.002614871237603408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055300972895952406,4.229550947842486e-06,0.003323832641969095,0.004136122830152445,0.0,0.08109640761294189,0.07629876840538152,0.0,0.04617096453095684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030128816527403075,0.0,0.0,0.007023475269033347,0.02028194266283827,0.004186880141055097,0.0,0.08423694400749787,0.0,0.0,0.0,0.0,0.0
2015-02-19,-0.0,-0.0,0.09833167829140167,1.1881128609418705e-06,-0.0,-0.0,0.09032259461813412,0.009423925783298884,-0.0,-0.0,-0.0,0.0016142176158437458,0.0009328311729118396,-0.0,0.0,-0.0,0.09814069730179273,0.07610685861819633,0.09676442903291298,0.01863402993659625,-0.0,0.09999828862962296,-0.0,0.0,0.00467837860993155,0.0025979478255657037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.055830409580433504,4.087197205548116e-06,0.003332501742063788,0.009594686536604618,0.0,0.07846116626021035,0.0728860235048357,-0.0,0.04194186015162755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.028264871805450745,0.0,0.0,0.0073535275967918,0.01747465932950115,0.003912679913919637,0.0,0.083396460832286,0.0,0.0,0.0,0.0,0.0
2015-03-24,0.0,0.0,0.0999994656302583,1.2129069965088229e-06,0.0,0.0,0.09416940493169766,0.009754977577428069,0.0,0.0,0.0,0.001618452767647876,0.0009103374239819834,0.0,0.0,0.0,0.09656150806617857,0.07148822326869156,0.09680629027218406,0.019216676437089634,0.0,0.09757128104643135,0.0,0.0,0.004554315052641414,0.0025971743305055173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05498810053144311,4.195702269508922e-06,0.0033182672521385377,0.009757046249290439,0.0,0.07811714902016288,0.07324622665854023,0.0,0.044462806470988735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029049718959360954,0.0,0.0,0.006373799232367738,0.016798161387245235,0.0037604868635842596,0.0,0.0848747219608758,0.0,0.0,0.0,0.0,0.0
2015-04-27,-0.0,-0.0,0.09880198420052243,1.246884683409688e-06,-0.0,-0.0,0.09701490025322536,0.009683958218530787,-0.0,-0.0,-0.0,0.0019619644771238136,0.0009423433818021125,-0.0,0.0,-0.0,0.09657315588549141,0.07307672420199707,0.09573336273724097,0.018878795014055698,-0.0,0.09692777261712666,-0.0,0.0,0.0045459171821046985,0.0025838276976775723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05548390182028306,4.037651524094083e-06,0.00346022876464419,0.00912651540651775,0.0,0.07796901446698698,0.0731765681411875,-0.0,0.04318472664642881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.027788816924165998,0.0,0.0,0.007313047956546217,0.014644994719444934,0.0036818391816384305,0.0,0.08744035556905008,0.0,0.0,0.0,0.0,0.0
2015-05-29,0.0,0.0,0.09894205875897787,1.225609078839764e-06,0.0,0.0,0.09586038039342877,0.00935302096491393,0.0,0.0,0.0,0.0018305919006766553,0.0009445388678577728,0.0,0.0,0.0,0.09693632130398397,0.07037239249436383,0.09796450674012333,0.01948782398478283,0.0,0.09668782774914537,0.0,0.0,0.004563117454713295,0.0025955991771789626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625067301733274,3.867320726414601e-06,0.0033735470334624157,0.008559896016484516,0.0,0.0784965858863335,0.07335576156108278,0.0,0.04135823411120148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028502510962084955,0.0,0.0,0.007629022462343516,0.015224255043759318,0.003640200024468502,0.0,0.08806604116149447,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.09999921794543129,1.193592122470491e-06,0.0,0.0,0.09629611098494029,0.009275637568428963,0.0,0.0,0.0,0.0017352573704229142,0.0009199532856146539,0.0,0.0,0.0,0.09748063436817862,0.06780323587765319,0.10000000580801205,0.019841184138241093,0.0,0.09567469303439183,0.0,0.0,0.004364585652374131,0.002597263103063662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056064146595919934,3.7437285963807504e-06,0.0033151492888049247,0.008601351537672502,0.0,0.07940020173878018,0.07368884949016304,0.0,0.03954451081874744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02685626926376983,0.0,0.0,0.007237164230191755,0.015872125709428385,0.003923992717494972,0.001223146866518967,0.08828037528503657,0.0,0.0,0.0,0.0,0.0
2015-08-04,0.0,0.0,0.09802791429195903,1.2060312713564217e-06,0.0,0.0,0.09607663478894928,0.009408363474269554,0.0,0.0,0.0,0.0015330990741997453,0.0009321713880904636,0.0,0.0,0.0,0.0999996981916547,0.061862754217885306,0.0999997562352829,0.020211186014681144,0.0,0.09510224797315081,0.0,0.0,0.004557608790554947,0.002674843631438292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05599119511115042,3.88941002538005e-06,0.003279088558000066,0.009230762424730386,0.0,0.07958280426621565,0.07432732787600012,0.0,0.04583652068957233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251043578450757,0.0,0.0,0.005745221228808063,0.015979931066553706,0.0036306338870757972,0.0010792875710723356,0.08982149596233253,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.09611038598888601,1.0714066696920244e-06,0.0,0.0,0.09080650364023736,0.008951113713293353,0.0,0.0,0.0,0.0013601830363301026,0.000873053032051221,0.0,0.0,0.0,0.09795197884040081,0.06155671038014451,0.09540073019608415,0.019216850753664243,0.0,0.09411507412961065,0.0,0.0,0.0045510179409442245,0.002651206315970294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05457923482619051,3.5474898622819262e-06,0.003105934494750313,0.008856384734634029,0.0,0.08473343643813075,0.079540186877444,0.0,0.04883490773853554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026613372769254642,0.0,0.0,0.005960631488787362,0.015782973286912853,0.003711208904573466,0.0011029537144247679,0.09362934786221282,0.0,0.0,0.0,-0.0,0.0
2015-10-08,0.0,0.0,0.09529950391551816,1.1309555941056133e-06,0.0,0.0,0.09210707103376141,0.00879364987645283,0.0,0.0,0.0,0.0015038489175559762,0.0009102974371005559,0.0,0.0,0.0,0.10000171375692465,0.06502093209831218,0.09565795815177759,0.018461670837069,0.0,0.09656455612150015,0.0,0.0,0.004770549540841362,0.0026949459205158435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055681108787286444,3.9216150608000165e-06,0.0032646981097067054,0.009439554418960307,0.0,0.08221408162581875,0.07743871321974186,0.0,0.04814788238636632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027640989103552602,0.0,0.0,0.00609432774249095,0.01389344989062019,0.0036874319171289567,0.0011387795868063977,0.0895672330335359,0.0,0.0,0.0,0.0,0.0
2015-11-10,-0.0,-0.0,0.09650612635449148,1.117877097314498e-06,-0.0,-0.0,0.09432163353615049,0.008833452488954261,-0.0,-0.0,-0.0,0.0,0.0008676273104892459,-0.0,0.0,-0.0,0.09833768923007982,0.06390467987631468,0.099498366030854,0.019229264342763414,-0.0,0.09786522851535319,-0.0,0.0,0.004587715898505296,0.0027148602550752755,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.056647629073842326,3.848621868980502e-06,0.0031344035323389334,0.009226277313483062,0.0017531293963456908,0.08117779122630535,0.07584985167780066,-0.0,0.04652361915138434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02512337387357213,0.0,0.0,0.0052777119833526225,0.011710252266475794,0.0034923270472057458,0.001043751759525448,0.09236827136037035,0.0,0.0,0.0,-0.0,0.0
2015-12-14,0.0,0.0,0.093346749617098,1.079749414499582e-06,0.0,0.0,0.09427994170669625,0.0088620550468755,0.0,0.0,0.0,0.0,0.0008461522057585058,0.0,0.0,0.0,0.10000086117929284,0.057527795293015375,0.09788384026322756,0.01952047149334918,0.0,0.0977003751591842,0.0,0.0,0.0046383129244490845,0.002778263223835837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05675099185184797,3.857498608912976e-06,0.0031855318241039844,0.010011998477900009,0.0039524642048320595,0.08356985380429767,0.07845548132593286,0.0,0.049390704587307224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245347092123828,0.0,0.0,0.004278976877114889,0.009069301566885261,0.003614426632995836,0.0010931905359959527,0.0934411645383826,0.0,0.0,0.0,0.0012614491992151322,0.0
2016-01-19,0.0,0.0,0.08681320421140018,1.0026975015852528e-06,0.0,0.0,0.09203470827960658,0.008573155060392433,0.0,0.0,0.0,0.0,0.0008112788355928042,0.0,0.0,0.0,0.09999966696857811,0.052758270543185215,0.09346258263028989,0.01930187609486116,0.0,0.09438202470332673,0.0,0.0,0.0051284212308870935,0.002816031961522151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05550233034298673,3.8038949958677927e-06,0.0031036951402593385,0.011258326409617126,0.004147252802677643,0.08756670942863698,0.08282973872574194,0.0,0.05299795320748993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02613478546496152,0.0,0.0,0.0033668393784201936,0.009703300603164863,0.003708737120524463,0.0011065753149424808,0.09887025013991206,0.0,0.0,0.0,0.0036174788085249626,0.0
2016-02-22,0.0,0.0,0.08706996193558907,1.0147137545488836e-06,0.0,0.0,0.08758772109108613,0.008443927792030494,0.0,0.0,0.0,0.0,0.0008201726787249518,0.0,0.0,0.0,0.1000005762644086,0.056100815088430435,0.09065731231502458,0.018849444003775643,0.0,0.0988317282896175,0.0,0.0,0.0053135034328709255,0.00287090435712643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056468263832530785,3.8023222317817037e-06,0.003208467448005045,0.012406135886761952,0.0040885290478561275,0.08593848229251243,0.08201642744649332,0.0,0.05419802951056082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027546824736741294,0.0,0.0,0.003373430332262746,0.008036711671121983,0.0036029166136766024,0.0010747508217177648,0.09486377113222967,0.0,0.0,0.0,0.006626374942858446,0.0
2016-03-24,0.0,0.0,0.08964463963736978,1.0472847921889858e-06,0.0,0.0,0.08782417914465697,0.00856003280835346,0.0,0.0,0.0,0.0,0.0008128786469110255,0.0,0.0,0.0,0.09999890196381114,0.05820585182385617,0.09272103827957016,0.018551075878637656,0.0,0.09999602130925385,0.0,0.0,0.005452696652120212,0.002911381042572145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057602905259656965,4.082336546439172e-06,0.00328821884877687,0.012469145810671694,0.0042084956949572415,0.08359688540219863,0.07950159903202533,0.0,0.05230586597710706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026762319673291794,0.0,0.0,0.003673300504618941,0.007517198705675174,0.003658098579105442,0.0010358988925742263,0.09118450674244781,0.0,0.0,0.0,0.008511734068441707,0.0
2016-04-27,-0.0,-0.0,0.09255703628724948,1.1042212157678237e-06,-0.0,-0.0,0.08992789849523407,0.008707112847743094,-0.0,-0.0,-0.0,-0.0,0.0008339478017473435,-0.0,0.0,-0.0,0.09652014559088294,0.06052779323502904,0.09492986807046903,0.01890855695753422,-0.0,0.09982480015477652,-0.0,-0.0,0.0051807809020359774,0.0028622538251565233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05779431676451315,4.170057595176884e-06,0.003344683506213521,0.011654487352849425,0.0037712023704782023,0.08085280971445426,0.07706652216856717,-0.0,0.05015970155959266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0027150463129462033,0.02924437588151503,0.0,0.0,0.0038981867322617136,0.007789477475278481,0.0035477941562966197,0.0010088194139935799,0.08636665134805196,0.0,0.0,0.0,0.010000456796318773,0.0
2016-05-31,0.0,0.0,0.09305879815305994,1.0826546063323991e-06,0.0,0.0,0.08807326696313494,0.008531008848594958,0.0,0.0,0.0,0.0,0.0008234694694128232,0.0,0.0,0.0,0.09748543998018697,0.05919266760236414,0.09555190010269812,0.01901583101643185,0.0,0.09827942726250391,0.0,0.0,0.005305239123951424,0.002898149798975373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05777616739634717,4.210792600466769e-06,0.00327080173397231,0.011891157411606549,0.0038663967173904593,0.0812325315097921,0.07743837878754198,0.0,0.05181706909527659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026575700895566197,0.0271914917400002,0.0,0.0,0.004160568540057719,0.007715900792511124,0.0036312092057224415,0.0010400101942714475,0.08809047594327526,0.0,0.0,0.0,0.009999779074156808,0.0
2016-07-01,-0.0,-0.0,0.09104467831509659,1.0494387515503301e-06,0.0,0.0,0.08428801198575411,0.007880172601783033,0.0,0.0,0.0,0.0,0.0007759448995384639,0.0,0.0,-0.0,0.09985071708576997,0.05958050568435808,0.0896062583140104,0.01884824306235961,-0.0,0.0968682459506104,-0.0,-0.0,0.005580011323436676,0.0029632033664513825,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05703889048298974,4.501491059725979e-06,0.0070542937392858215,0.013489768972507945,0.003801585796414731,0.07990732554223091,0.07717757422653267,-0.0,0.054849100278330044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0028671207192367165,0.03266041228623764,-0.0,-0.0,0.0038848576156261245,0.009626675483565774,0.0036562868956306702,0.0009224738917529026,0.08577161623864836,0.0,0.0,0.0,0.010000474312030024,0.0
2016-08-04,0.0,0.0,0.09449104006270434,1.0801707179854807e-06,0.0,0.0,0.08747914977333977,0.008159935245239718,0.0,0.0,0.0,0.0,0.0007768733872490012,0.0,0.0,0.0,0.09799217222605273,0.05735658722009214,0.09177547050762742,0.019382058219772617,0.0,0.09835116868986278,0.0,0.0,0.005407153037683553,0.0029452602817634736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576375328105196,4.5779226931574286e-06,0.007223889785034303,0.01333069915935029,0.003406456648871854,0.07895017455581844,0.07621181782301795,0.0,0.053853016260571734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002864105094503912,0.03325668278392393,0.0,0.0,0.003183592399462939,0.008989269083430174,0.003392910243427447,0.0008357578727331875,0.08474968651714909,0.0,0.0,0.0,0.007991882217386344,0.0
