date,nav,daily_return,cumulative_return
2020-03-30,1.0954935788466833,0.0008970831295945392,1.0954935788466833
2020-03-31,1.0926491548169819,-0.002596477135626868,1.0926491548169819
2020-04-01,1.0952090033953528,0.002342790974656028,1.0952090033953528
2020-04-02,1.0974918064665822,0.0020843538211906543,1.0974918064665822
2020-04-03,1.0978297153296557,0.0003078919232768706,1.0978297153296557
2020-04-06,1.0996019372942334,0.0016142958601239603,1.0996019372942334
2020-04-07,1.0962820282390449,-0.0030191917116459853,1.0962820282390449
2020-04-08,1.096165625773822,-0.00010617930625921859,1.096165625773822
2020-04-09,1.1037583876201724,0.00692665566938423,1.1037583876201724
2020-04-13,1.101409411854231,-0.0021281611920577425,1.101409411854231
2020-04-14,1.1017004200647733,0.00026421438514174215,1.1017004200647733
2020-04-15,1.109488087962974,0.007068770925714068,1.109488087962974
2020-04-16,1.111133500973489,0.0014830380139871145,1.111133500973489
2020-04-17,1.1073138705832521,-0.0034375980806002123,1.1073138705832521
2020-04-20,1.1092901849447465,0.001784782448768107,1.1092901849447465
2020-04-21,1.111540782528593,0.0020288627938762956,1.111540782528593
2020-04-22,1.1099640723771382,-0.001418490599929112,1.1099640723771382
2020-04-23,1.112090192803748,0.0019154858067220281,1.112090192803748
2020-04-24,1.1122483754659256,0.0001422390586670874,1.1122483754659256
2020-04-27,1.1060987778693279,-0.005528978717565413,1.1060987778693279
2020-04-28,1.1095103802821689,0.003084356009697953,1.1095103802821689
2020-04-29,1.1095199821324835,8.65413292663338e-06,1.1095199821324835
2020-04-30,1.1050294206130338,-0.004047301167860745,1.1050294206130338
2020-05-01,1.1068106127177975,0.0016118956396434126,1.1068106127177975
2020-05-04,1.1064507732898048,-0.00032511382151366734,1.1064507732898048
2020-05-05,1.1052311311983511,-0.0011023012689730161,1.1052311311983511
2020-05-06,1.0993792871958745,-0.0052946789474992255,1.0993792871958745
2020-05-07,1.1052864554903779,0.005373184999301339,1.1052864554903779
2020-05-08,1.1011811380347603,-0.0037142565488113514,1.1011811380347603
2020-05-11,1.0976595288177249,-0.003198029003039654,1.0976595288177249
2020-05-12,1.1017076747835213,0.003687979614367931,1.1017076747835213
2020-05-13,1.1043255287424987,0.0023761783809771782,1.1043255287424987
2020-05-14,1.1078648143293937,0.00320492961067832,1.1078648143293937
2020-05-15,1.1079211270493268,5.082995615047776e-05,1.1079211270493268
2020-05-18,1.1024386078076183,-0.004948474316316864,1.1024386078076183
2020-05-19,1.104602215955361,0.0019625656543774683,1.104602215955361
2020-05-20,1.1065236634395814,0.0017394926938096302,1.1065236634395814
2020-05-21,1.106265526060198,-0.00023328681338913315,1.106265526060198
2020-05-22,1.108218684088848,0.001765541800444459,1.108218684088848
2020-05-26,1.1041763480243565,-0.0036475978275127105,1.1041763480243565
2020-05-27,1.1047009661652314,0.00047512169755626894,1.1047009661652314
2020-05-28,1.1040691730694219,-0.0005719132282491268,1.1040691730694219
2020-05-29,1.1074363325269527,0.00304977218788729,1.1074363325269527
2020-06-01,1.1063931580942838,-0.0009419723753224306,1.1063931580942838
2020-06-02,1.105239228041585,-0.0010429656440449464,1.105239228041585
2020-06-03,1.0999845224651401,-0.004754360362105503,1.0999845224651401
2020-06-04,1.096530422347067,-0.0031401351996592055,1.096530422347067
2020-06-05,1.0957035011619263,-0.0007541251645082703,1.0957035011619263
2020-06-08,1.0932614806641578,-0.0022287238246284915,1.0932614806641578
2020-06-09,1.0968447622892634,0.003277607131030225,1.0968447622892634
2020-06-10,1.105705112221928,0.008078034592763815,1.105705112221928
2020-06-11,1.088479466994385,-0.015578878163028437,1.088479466994385
2020-06-12,1.0910908255196146,0.002399088457258912,1.0910908255196146
2020-06-15,1.0934025673315824,0.0021187436993313014,1.0934025673315824
2020-06-16,1.0984592456277618,0.004624717782143243,1.0984592456277618
2020-06-17,1.0969508236660388,-0.0013732161368089626,1.0969508236660388
2020-06-18,1.0984768755227399,0.0013911761801690336,1.0984768755227399
2020-06-19,1.093808274041358,-0.004250068058246806,1.093808274041358
2020-06-22,1.0865534048879053,-0.006632669843177886,1.0865534048879053
2020-06-23,1.0801626705138165,-0.005881656939585162,1.0801626705138165
2020-06-24,1.0724703095831138,-0.007121483773405565,1.0724703095831138
2020-06-25,1.0733967753275788,0.000863861438574473,1.0733967753275788
2020-06-26,1.0647382983463654,-0.008066427233835355,1.0647382983463654
2020-06-29,1.0656894640893368,0.0008933328917055667,1.0656894640893368
2020-06-30,1.076463700876794,0.010110109136402307,1.076463700876794
2020-07-01,1.0846151798478185,0.00757246060817931,1.0846151798478185
2020-07-02,1.0821436283547994,-0.0022787358493045894,1.0821436283547994
2020-07-06,1.0826338202851795,0.0004529823191080319,1.0826338202851795
2020-07-07,1.0864441336306354,0.003519484865577394,1.0864441336306354
2020-07-08,1.085446424489535,-0.000918325305661549,1.085446424489535
2020-07-09,1.0895446458533404,0.0037756090686213105,1.0895446458533404
2020-07-10,1.0877397683078769,-0.0016565429900763705,1.0877397683078769
2020-07-13,1.0884065310585915,0.0006129800253160455,1.0884065310585915
2020-07-14,1.0895028573089331,0.0010072764349137952,1.0895028573089331
2020-07-15,1.0888967413281807,-0.000556323443014739,1.0888967413281807
2020-07-16,1.0897019888599062,0.0007395077064362875,1.0897019888599062
2020-07-17,1.0900225638157064,0.00029418589584803153,1.0900225638157064
2020-07-20,1.0912032061675192,0.0010831356992095141,1.0912032061675192
2020-07-21,1.092449754246948,0.0011423610858025013,1.092449754246948
2020-07-22,1.094233803411215,0.0016330720541894994,1.094233803411215
2020-07-23,1.0970352398377055,0.0025601808477832442,1.0970352398377055
2020-07-24,1.0970890823422068,4.9080013609509364e-05,1.0970890823422068
2020-07-27,1.0967171499714512,-0.000339017475191411,1.0967171499714512
2020-07-28,1.0989821665933555,0.002065269629423816,1.0989821665933555
2020-07-29,1.1001442570642117,0.0010574243205951185,1.1001442570642117
2020-07-30,1.1011628384543717,0.0009258616618862347,1.1011628384543717
2020-07-31,1.1017890053333956,0.0005686414916642957,1.1017890053333956
2020-08-03,1.1010054267946978,-0.0007111874731956456,1.1010054267946978
2020-08-04,1.1052881865538051,0.0038898625337165814,1.1052881865538051
2020-08-05,1.1069856945400904,0.001535805780733155,1.1069856945400904
2020-08-06,1.1079225728881739,0.0008463328412502422,1.1079225728881739
2020-08-07,1.097651503226683,-0.009270566294823283,1.097651503226683
2020-08-10,1.0969975378024113,-0.0005957860234775448,1.0969975378024113
2020-08-11,1.0763410088422356,-0.01883005954740469,1.0763410088422356
2020-08-12,1.0747871943498861,-0.0014436080011676457,1.0747871943498861
2020-08-13,1.0799642091150063,0.004816781212444143,1.0799642091150063
2020-08-14,1.0773984478345937,-0.0023757836220472633,1.0773984478345937
2020-08-17,1.0828344256933418,0.005045466577080796,1.0828344256933418
2020-08-18,1.0850316408536784,0.002029133086464064,1.0850316408536784
2020-08-19,1.0710317288302211,-0.012902768450551824,1.0710317288302211
2020-08-20,1.0713793655422703,0.00032458115169836134,1.0713793655422703
2020-08-21,1.0764578243141492,0.0047401125457633714,1.0764578243141492
2020-08-24,1.0738836491213664,-0.0023913386429449826,1.0738836491213664
2020-08-25,1.0718636785297992,-0.0018809957607789055,1.0718636785297992
2020-08-26,1.0775779781914891,0.005331181358368066,1.0775779781914891
2020-08-27,1.0683453798751943,-0.008567916664174991,1.0683453798751943
2020-08-28,1.0700631059986592,0.0016078378357996463,1.0700631059986592
2020-08-31,1.0706338374015425,0.0005333623780540632,1.0706338374015425
2020-09-01,1.0807891646951149,0.009485341242548228,1.0807891646951149
2020-09-02,1.0776258346995253,-0.002926870567287629,1.0776258346995253
2020-09-03,1.0628335743842023,-0.013726712778232125,1.0628335743842023
2020-09-04,1.058248659270523,-0.004313859878143175,1.058248659270523
2020-09-08,1.0443382179459468,-0.013144775760136552,1.0443382179459468
2020-09-09,1.0529436055715014,0.008240038981317805,1.0529436055715014
2020-09-10,1.0478342082720857,-0.004852489033961567,1.0478342082720857
2020-09-11,1.0463628283460906,-0.0014042106226150215,1.0463628283460906
2020-09-14,1.0510375380726915,0.004467580078307752,1.0510375380726915
2020-09-15,1.0532864007954592,0.002139659756483606,1.0532864007954592
2020-09-16,1.0488414414520477,-0.004220086141864659,1.0488414414520477
2020-09-17,1.0460214498483427,-0.0026886729416422013,1.0460214498483427
2020-09-18,1.041745941619501,-0.004087400147923978,1.041745941619501
2020-09-21,1.0364393702706882,-0.00509392082734021,1.0364393702706882
2020-09-22,1.040365205076857,0.003787809416332376,1.040365205076857
2020-09-23,1.0266719210543969,-0.013161997302138344,1.0266719210543969
2020-09-24,1.0289189629670898,0.002188665986292158,1.0289189629670898
2020-09-25,1.0334081920932483,0.004363054125480129,1.0334081920932483
2020-09-28,1.039071876569405,0.00548058794142556,1.039071876569405
2020-09-29,1.03921175203297,0.00013461577270957334,1.03921175203297
2020-09-30,1.0353977229800106,-0.003670117322574689,1.0353977229800106
2020-10-01,1.0415942146911654,0.005984648771797982,1.0415942146911654
2020-10-02,1.0344361959170936,-0.0068721760097278034,1.0344361959170936
2020-10-05,1.0364915533529928,0.0019869349545305727,1.0364915533529928
2020-10-06,1.0327295286898146,-0.0036295758040750217,1.0327295286898146
2020-10-07,1.0370235303701105,0.004157915079414515,1.0370235303701105
2020-10-08,1.0451644295442082,0.007850255018988877,1.0451644295442082
2020-10-09,1.0527008581268413,0.007210758775937078,1.0527008581268413
2020-10-12,1.0604994897568738,0.007408212475393311,1.0604994897568738
2020-10-13,1.057585081324071,-0.0027481469448616975,1.057585081324071
2020-10-14,1.05458990584353,-0.0028320893830983333,1.05458990584353
2020-10-15,1.0535173379264287,-0.0010170473955402664,1.0535173379264287
2020-10-16,1.0530483842700125,-0.0004451314084105661,1.0530483842700125
2020-10-19,1.0499869975744278,-0.002907166224567136,1.0499869975744278
2020-10-20,1.0477333519250223,-0.0021463557687968764,1.0477333519250223
2020-10-21,1.0530761852296728,0.005099420854394008,1.0530761852296728
2020-10-22,1.055750756327124,0.0025397698048483046,1.055750756327124
2020-10-23,1.056263615349041,0.0004857766085823688,1.056263615349041
2020-10-26,1.05107126626165,-0.004915770089908034,1.05107126626165
2020-10-27,1.0572039834408626,0.005834730123509969,1.0572039834408626
2020-10-28,1.0451640625704963,-0.01138845583156067,1.0451640625704963
2020-10-29,1.0481085133681296,0.002817213969634225,1.0481085133681296
2020-10-30,1.0397008437504516,-0.00802175491415458,1.0397008437504516
2020-11-02,1.0422657012203949,0.0024669187154751668,1.0422657012203949
2020-11-03,1.0410531685195514,-0.0011633623743193876,1.0410531685195514
2020-11-04,1.0486023148267858,0.007251451256778435,1.0486023148267858
2020-11-05,1.0504216876440335,0.001735045585464046,1.0504216876440335
2020-11-06,1.047192977753142,-0.0030737273695608186,1.047192977753142
2020-11-09,1.038461643665214,-0.00833784629329909,1.038461643665214
2020-11-10,1.036581002078507,-0.0018109880111408128,1.036581002078507
2020-11-11,1.037605430607379,0.0009882763882589406,1.037605430607379
2020-11-12,1.0427554229870963,0.004963343702531108,1.0427554229870963
2020-11-13,1.0426099701768352,-0.00013948890320271689,1.0426099701768352
2020-11-16,1.0423345342064612,-0.0002641792983501033,1.0423345342064612
2020-11-17,1.0443093007373585,0.001894561166392561,1.0443093007373585
2020-11-18,1.0445814959339472,0.00026064614802972505,1.0445814959339472
2020-11-19,1.046208829289179,0.0015578807030050435,1.046208829289179
2020-11-20,1.0482158254276885,0.0019183513676455878,1.0482158254276885
2020-11-23,1.0459665997819994,-0.002145765777550224,1.0459665997819994
2020-11-24,1.0428721503210363,-0.0029584591531009842,1.0428721503210363
2020-11-25,1.0425309617496321,-0.0003271624151620855,1.0425309617496321
2020-11-27,1.0448285860957969,0.0022038907528548588,1.0448285860957969
2020-11-30,1.0444395510267777,-0.0003723434391022628,1.0444395510267777
2020-12-01,1.041166671558291,-0.0031336226833513,1.041166671558291
2020-12-02,1.0394488126947325,-0.001649936470774016,1.0394488126947325
2020-12-03,1.048388814485305,0.008600713841209636,1.048388814485305
2020-12-04,1.042967513569175,-0.005171078555231984,1.042967513569175
2020-12-07,1.0484296230546355,0.005237084966116034,1.0484296230546355
2020-12-08,1.0450187429307445,-0.0032533229211448777,1.0450187429307445
2020-12-09,1.037014720795955,-0.0076592139508830405,1.037014720795955
2020-12-10,1.0436866012957122,0.006433737502430328,1.0436866012957122
2020-12-11,1.0403389133536762,-0.003207560524279803,1.0403389133536762
2020-12-14,1.0498810952259334,0.00917218586152532,1.0498810952259334
2020-12-15,1.056143619098378,0.005964983940487865,1.056143619098378
2020-12-16,1.0693946943671293,0.012546660349151736,1.0693946943671293
2020-12-17,1.0705066961630163,0.0010398422600602,1.0705066961630163
2020-12-18,1.0756929412709357,0.004844663864792462,1.0756929412709357
2020-12-21,1.0812740701480064,0.005188403365812319,1.0812740701480064
2020-12-22,1.0854231144361879,0.0038371809726405258,1.0854231144361879
2020-12-23,1.074369564932827,-0.010183631946241032,1.074369564932827
2020-12-24,1.0646669322520137,-0.00903100106099898,1.0646669322520137
2020-12-28,1.0717013083627034,0.006607114297999516,1.0717013083627034
2020-12-29,1.0697452011558006,-0.0018252354379328475,1.0697452011558006
2020-12-30,1.0777432358072119,0.007476579135638758,1.0777432358072119
2020-12-31,1.0733325370159703,-0.004092532102916069,1.0733325370159703
2021-01-04,1.064564967305709,-0.00816854926865127,1.064564967305709
2021-01-05,1.081014954527575,0.015452309372436815,1.081014954527575
2021-01-06,1.087604383771288,0.006095594900065766,1.087604383771288
2021-01-07,1.0893810106434856,0.001633523088640938,1.0893810106434856
2021-01-08,1.0858624499229497,-0.0032298715382026934,1.0858624499229497
2021-01-11,1.0666037755566316,-0.017735832349377936,1.0666037755566316
2021-01-12,1.0716941354618916,0.004772493799399364,1.0716941354618916
2021-01-13,1.0789705323054832,0.006789620846861869,1.0789705323054832
2021-01-14,1.0876772798521832,0.008069495214198167,1.0876772798521832
2021-01-15,1.077585458351328,-0.00927832334810437,1.077585458351328
2021-01-19,1.0858965281520183,0.00771267813265219,1.0858965281520183
2021-01-20,1.079035447435049,-0.006318355882991431,1.079035447435049
2021-01-21,1.0650012163764382,-0.013006274346196185,1.0650012163764382
2021-01-22,1.0742551546883634,0.008689134030673623,1.0742551546883634
2021-01-25,1.076940334508341,0.002499573595955067,1.076940334508341
2021-01-26,1.0740712730890092,-0.002664085769098554,1.0740712730890092
2021-01-27,1.068086141101978,-0.005572378795513264,1.068086141101978
2021-01-28,1.0768765038997312,0.008230012973189677,1.0768765038997312
2021-01-29,1.0744290333587458,-0.0022727495048152115,1.0744290333587458
2021-02-01,1.0770992713439012,0.0024852623135171808,1.0770992713439012
2021-02-02,1.091946474714612,0.013784433585388948,1.091946474714612
2021-02-03,1.095588464092024,0.0033353185909260827,1.095588464092024
2021-02-04,1.0942775842687955,-0.0011965075082410518,1.0942775842687955
2021-02-05,1.0963020312311278,0.0018500305511465693,1.0963020312311278
2021-02-08,1.1140093743774462,0.016151883916910484,1.1140093743774462
2021-02-09,1.1192495245008955,0.004703865374901196,1.1192495245008955
2021-02-10,1.1117528361635016,-0.006697959814400572,1.1117528361635016
2021-02-11,1.11984461747137,0.007278399518900341,1.11984461747137
2021-02-12,1.1205401426041033,0.0006210907494503674,1.1205401426041033
2021-02-16,1.12017960027181,-0.0003217576225830426,1.12017960027181
2021-02-17,1.1290357731037148,0.007906029381141827,1.1290357731037148
2021-02-18,1.123717693796925,-0.004710284149961311,1.123717693796925
2021-02-19,1.129039739776677,0.004736105882402856,1.129039739776677
2021-02-22,1.116375988591645,-0.01121639100811169,1.116375988591645
2021-02-23,1.1024022679798695,-0.012517037946511114,1.1024022679798695
2021-02-24,1.1023662921908093,-3.2633994055769676e-05,1.1023662921908093
2021-02-25,1.088630221192921,-0.012460532488334336,1.088630221192921
2021-02-26,1.0855933799173816,-0.0027895985399080366,1.0855933799173816
2021-03-01,1.0932683380322574,0.0070698276692326015,1.0932683380322574
2021-03-02,1.0869387361699574,-0.005789614170746392,1.0869387361699574
2021-03-03,1.086111430284004,-0.000761133869300289,1.086111430284004
2021-03-04,1.0700975719066288,-0.014744213099007517,1.0700975719066288
2021-03-05,1.0775725524895094,0.006985326178772849,1.0775725524895094
2021-03-08,1.0783203076717904,0.0006939256020889573,1.0783203076717904
2021-03-09,1.0931970467493526,0.013796215254150816,1.0931970467493526
2021-03-10,1.0932110845154355,1.2841020861325769e-05,1.0932110845154355
2021-03-11,1.103119730416622,0.009063799335311823,1.103119730416622
2021-03-12,1.0941466508682385,-0.008134275274901155,1.0941466508682385
2021-03-15,1.0993597019182075,0.00476449024985123,1.0993597019182075
2021-03-16,1.0960850704701026,-0.002978671532521363,1.0960850704701026
2021-03-17,1.1022466030495186,0.005621399967406973,1.1022466030495186
2021-03-18,1.0934425699900336,-0.007987353315607787,1.0934425699900336
2021-03-19,1.1013264143645203,0.007210112895603217,1.1013264143645203
2021-03-22,1.0918253998208411,-0.008626883383307651,1.0918253998208411
2021-03-23,1.082294641985255,-0.008729195929266744,1.082294641985255
2021-03-24,1.0742765744244105,-0.00740839624423991,1.0742765744244105
2021-03-25,1.0718263997458424,-0.002280767110537571,1.0718263997458424
2021-03-26,1.0794015426768038,0.007067509190628014,1.0794015426768038
2021-03-29,1.0852018952732176,0.005373674547499227,1.0852018952732176
2021-03-30,1.0852052005516406,3.0457728072773134e-06,1.0852052005516406
2021-03-31,1.096749200506142,0.010637619455411243,1.096749200506142
2021-04-01,1.099291280211933,0.002317831373497031,1.099291280211933
2021-04-05,1.105545432204962,0.005689258257213923,1.105545432204962
2021-04-06,1.1003411123870857,-0.0047074680662346265,1.1003411123870857
2021-04-07,1.0868937735984976,-0.012221063665807589,1.0868937735984976
2021-04-08,1.0951967452844062,0.007639174947537888,1.0951967452844062
2021-04-09,1.096646449341688,0.0013236928100121158,1.096646449341688
2021-04-12,1.0990314138116808,0.0021747797309009036,1.0990314138116808
2021-04-13,1.110347322891691,0.01029625626510897,1.110347322891691
2021-04-14,1.1029630528924403,-0.006650414556788982,1.1029630528924403
2021-04-15,1.1086071565127882,0.005117219117672676,1.1086071565127882
2021-04-16,1.1050539343749404,-0.003205122857969616,1.1050539343749404
2021-04-19,1.0890946503716,-0.014442086043852491,1.0890946503716
2021-04-20,1.0810123049044482,-0.007421159827012327,1.0810123049044482
2021-04-21,1.0804542803778479,-0.0005162055270497179,1.0804542803778479
2021-04-22,1.0665634708755936,-0.012856452840740766,1.0665634708755936
2021-04-23,1.0754317085502487,0.00831477724187836,1.0754317085502487
2021-04-26,1.0938102818246584,0.017089484277142224,1.0938102818246584
2021-04-27,1.096960362478607,0.002879915014781013,1.096960362478607
2021-04-28,1.096458952042008,-0.00045709075163484345,1.096458952042008
2021-04-29,1.0863197513486453,-0.009247223231184114,1.0863197513486453
2021-04-30,1.097920482042049,0.01067892826122468,1.097920482042049
2021-05-03,1.1010017823566622,0.0028064876874163,1.1010017823566622
2021-05-04,1.0880508056164868,-0.011762902610797125,1.0880508056164868
2021-05-05,1.096284706517326,0.007567570244271616,1.096284706517326
2021-05-06,1.097861293247224,0.001438117963814841,1.097861293247224
2021-05-07,1.105531498259258,0.006986497346442562,1.105531498259258
2021-05-10,1.0928136161660833,-0.011503862271857335,1.0928136161660833
2021-05-11,1.0986342722472682,0.005326302669622301,1.0986342722472682
2021-05-12,1.0866096173720874,-0.0109450935392578,1.0866096173720874
2021-05-13,1.0543633818711222,-0.029676007818659988,1.0543633818711222
2021-05-14,1.061758272644314,0.007013607358089834,1.061758272644314
2021-05-17,1.051048855658251,-0.010086492624532357,1.051048855658251
2021-05-18,1.0474657908,-0.0034090374000805743,1.0474657908
2021-05-19,1.0319897446848676,-0.014774750880706821,1.0319897446848676
2021-05-20,1.0324965141809173,0.000491060593053053,1.0324965141809173
2021-05-21,1.023684476635741,-0.008534689874635515,1.023684476635741
2021-05-24,1.0420912824798743,0.017980936767377467,1.0420912824798743
2021-05-25,1.0283916308156402,-0.013146306753121225,1.0283916308156402
2021-05-26,1.0341526036184068,0.005601925015859406,1.0341526036184068
2021-05-27,1.047345719744422,0.012757417116055794,1.047345719744422
2021-05-28,1.035160655736092,-0.01163423287899953,1.035160655736092
2021-06-01,1.043952710508447,0.008493420536837343,1.043952710508447
2021-06-02,1.0523603345374906,0.00805364452279515,1.0523603345374906
2021-06-03,1.0557130264319048,0.0031858782437745085,1.0557130264319048
2021-06-04,1.057251522556084,0.0014573052388857132,1.057251522556084
2021-06-07,1.0575887683567458,0.00031898350909572636,1.0575887683567458
2021-06-08,1.0563155457146456,-0.0012038919854250518,1.0563155457146456
2021-06-09,1.0623843868067797,0.005745291846508286,1.0623843868067797
2021-06-10,1.0651003254723586,0.0025564557417321145,1.0651003254723586
2021-06-11,1.0646559054340308,-0.0004172565041051612,1.0646559054340308
2021-06-14,1.0612391458340595,-0.0032092618681134354,1.0612391458340595
2021-06-15,1.0597054910690284,-0.0014451547241274758,1.0597054910690284
2021-06-16,1.054946377066988,-0.004490977957696088,1.054946377066988
2021-06-17,1.0358187671999204,-0.01813135746316044,1.0358187671999204
2021-06-18,1.0398878626708956,0.003928385543713395,1.0398878626708956
2021-06-21,1.0381175353660916,-0.0017024213555651487,1.0381175353660916
2021-06-22,1.0327440550885518,-0.0051761771615241375,1.0327440550885518
2021-06-23,1.0320556674667565,-0.000666561689126658,1.0320556674667565
2021-06-24,1.038177063687325,0.005931265544613588,1.038177063687325
2021-06-25,1.0298896300121334,-0.007982678451551392,1.0298896300121334
2021-06-28,1.0409921944838172,0.01078034397875525,1.0409921944838172
2021-06-29,1.0459544572833694,0.0047668587966817125,1.0459544572833694
2021-06-30,1.0567580129702308,0.010328896838320343,1.0567580129702308
2021-07-01,1.05488465666493,-0.001772739153437169,1.05488465666493
2021-07-02,1.0532812503134144,-0.001519982626901366,1.0532812503134144
2021-07-06,1.0384166699504505,-0.01411264119487618,1.0384166699504505
2021-07-07,1.0351134987036679,-0.003180969010195409,1.0351134987036679
2021-07-08,1.0291848751617878,-0.005727510605653259,1.0291848751617878
2021-07-09,1.0344214677842933,0.005088097142587937,1.0344214677842933
2021-07-12,1.0374472854727756,0.002925130406432489,1.0374472854727756
2021-07-13,1.0370962200299656,-0.00033839352391782735,1.0370962200299656
2021-07-14,1.0392753684356906,0.002101201762804676,1.0392753684356906
2021-07-15,1.0337051484762345,-0.005359715171389379,1.0337051484762345
